J-S distance,KS test,Survival curves distance,Detection XGB,NSND,K-map score,Identifiability score,NNDR,generator
0.006484597815872207,0.9647679324894514,0.029039424660526437,0.4883960065507685,0.2220401104888291,8.0,0.4778481012658228,0.7962245160730835,HI-VAE_weibull
0.007448681477456672,0.959493670886076,0.024643526549420758,0.5798957545981356,0.22252205276712086,9.0,0.4430379746835443,0.7953874572031063,HI-VAE_weibull
0.006268252991444993,0.9658227848101266,0.029559298184747625,0.5618496472663139,0.15754867874255649,8.0,0.4810126582278481,0.8135913599505944,HI-VAE_weibull
0.006892913051171471,0.9635021097046416,0.02680656286577751,0.5091718631897204,0.20679358452163174,8.0,0.4525316455696203,0.8122711429506193,HI-VAE_weibull
0.00609705176373188,0.9645569620253165,0.022982931549099174,0.5214647896195516,0.3606770780149495,7.0,0.5189873417721519,0.8162703011094544,HI-VAE_weibull
0.005180590055993221,0.9721518987341773,0.017635194325667635,0.529330435878055,0.21824261513434629,4.0,0.47151898734177217,0.801729037878788,HI-VAE_weibull
0.006243412091796025,0.9691983122362869,0.018278056331444394,0.506854686318972,0.1875111762168323,7.0,0.47151898734177217,0.8067781353145127,HI-VAE_weibull
0.006126560349913544,0.9698312236286921,0.011472126720420691,0.5009093915343915,0.20227443664265976,5.0,0.4936708860759494,0.8085364191724933,HI-VAE_weibull
0.005648257216421329,0.9713080168776371,0.01740737038372649,0.5177067586293778,0.09358824339408991,14.0,0.45569620253164556,0.806514756416294,HI-VAE_weibull
0.007406399140049733,0.9605485232067509,0.016656698783781645,0.5141770597127739,0.24516765925398812,9.0,0.46835443037974683,0.8154425396056784,HI-VAE_weibull
0.0055480897216447726,0.9719409282700422,0.014580862502807362,0.5242921705719324,0.13478497088675462,7.0,0.49050632911392406,0.8081718303791728,HI-VAE_weibull
0.005679657560420529,0.969198312236287,0.028964046123184067,0.5541674540186444,0.2568348215576031,8.0,0.47151898734177217,0.8157842333249422,HI-VAE_weibull
0.006797842250072383,0.9656118143459914,0.016547394144934658,0.4984945830183925,0.16503447416771788,9.0,0.5,0.7910773900804456,HI-VAE_weibull
0.005832294469523351,0.9666666666666667,0.03112280893637393,0.5092395754598135,0.16229666725050926,5.0,0.49050632911392406,0.8249655711657213,HI-VAE_weibull
0.005079389403920987,0.9736286919831223,0.024036767526690164,0.5178146258503402,0.2831768036059563,8.0,0.4588607594936709,0.808782581698879,HI-VAE_weibull
0.0075779989887618865,0.9628691983122363,0.02192425577199065,0.5963703073822122,0.1595014309286296,5.0,0.47468354430379744,0.8029117757446876,HI-VAE_weibull
0.005477495675954037,0.9715189873417721,0.01329406445240567,0.4622401738473167,0.20243223112558437,11.0,0.45569620253164556,0.8098993561574982,HI-VAE_weibull
0.0051425730412920185,0.9706751054852322,0.013960349165633943,0.5354615457294029,0.15049548304628838,8.0,0.509493670886076,0.8095065965339302,HI-VAE_weibull
0.004926849136429706,0.9736286919831224,0.014189119562576897,0.5024203199798437,0.23053835336745443,7.0,0.5126582278481012,0.817588444824864,HI-VAE_weibull
0.005781390401402301,0.9710970464135021,0.02143995806585133,0.5103308453010834,0.31233037386471724,8.0,0.4430379746835443,0.8152358605780022,HI-VAE_weibull
0.004779360655930462,0.9755274261603376,0.013649716491977187,0.5309807256235828,0.18098976871838854,7.0,0.4620253164556962,0.8239071092658649,HI-VAE_weibull
0.005986508989688685,0.9681434599156117,0.014564635202499976,0.47021841143864956,0.1259733455106583,2.0,0.5,0.8114558258351221,HI-VAE_weibull
0.005528612670566689,0.969198312236287,0.0202278900816572,0.5039572310405644,0.13480989796033008,7.0,0.47468354430379744,0.8180759847886312,HI-VAE_weibull
0.005541782676451479,0.9708860759493672,0.018870099070959174,0.5938854245401864,0.15533300204098405,10.0,0.46835443037974683,0.8187849708791867,HI-VAE_weibull
0.005653761409206508,0.9727848101265822,0.011084189509563736,0.5063649533887629,0.20293483475601573,6.0,0.4778481012658228,0.8006579929586289,HI-VAE_weibull
0.005098121284431338,0.9738396624472575,0.01586959172429205,0.5304335159989921,0.239084264876327,6.0,0.46835443037974683,0.8112821193448468,HI-VAE_weibull
0.0059461378767813895,0.9677215189873416,0.031255837636192454,0.5195405013857395,0.13657440188244804,10.0,0.4936708860759494,0.8060509736833315,HI-VAE_weibull
