,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.8072674785725995,3.714579790009326,0.07205432528919879,0.09458291568707114,0.012801337542778905,0.9230769230769231,0.03914967589116843,0.4755328798185941,0.38447199965836976,3.0,3.1222524435280294,0.19318855783236874,-0.18695398957385856,0.09298242078372886,0.010264387800034675,0.926923076923077,0.04040493782544524,0.512312925170068,0.4385373830752904,2.0,9.698164619310338,1.5287743051151579,-0.38455627226941025,0.09648710534747557,0.01747452578768982,0.8647435897435898,0.060157954832647395,0.814671201814059,0.33494785059226556,3.0,0.34188273973545874,3.425222135289028,0.03783227629682233,0.10190346202486597,0.015053682511590066,0.8980769230769231,0.07756167427586731,0.7073242630385488,0.37407791452050326,1.0
1,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.617246578136006,1.3944118149470206,-0.05770733887345024,0.0940480074958641,0.011362699190076354,0.9243589743589745,0.053674176126806965,0.5499319727891157,0.3702949814533306,2.0,1.554041550715271,1.0756764955564053,-0.11603969617551073,0.09290183836342479,0.012048549110548553,0.9083333333333334,0.04322675025300354,0.5932426303854875,0.39408867530644265,1.0,12.304253605401248,2.6361155883968235,-0.44190325812639086,0.09707019612861945,0.015559498315767136,0.8801282051282051,0.0600736810700226,0.812562358276644,0.29810277483638475,1.0,0.5263146587474997,3.692162864458864,0.05327881219831348,0.09909583629445476,0.017298885970134025,0.8814102564102565,0.06244856169877087,0.7224716553287982,0.3309461861972942,1.0
2,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,2.227585239863792,0.42789930626000877,-0.15048767938884314,0.09366171488997253,0.011870392294305476,0.917948717948718,0.043033868139870445,0.5282086167800454,0.3943952748143494,1.0,1.3199210913181385,0.9980008898763508,-0.10377973202838683,0.09356774858095838,0.011861120102923488,0.9211538461538461,0.039206543612239526,0.496984126984127,0.42108102790238616,2.0,9.851286168099016,1.5115693707581055,-0.38517493624303073,0.09579280454775081,0.015164950788747411,0.8743589743589745,0.03613825904098763,0.7795238095238095,0.39324917019864386,1.0,1.0161181664979435,4.475798981007914,0.0933099125656575,0.10239634368351096,0.01709623868293148,0.8846153846153848,0.061165387851581224,0.6717233560090702,0.35427429440676345,2.0
3,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.25000520101009877,2.0594081725968256,-0.026542420518718884,0.0944976186508352,0.011027764918351498,0.9243589743589742,0.07336236375319277,0.5012698412698413,0.2966787082844945,2.0,1.2977772062867616,1.0601508597353837,-0.10235729109709944,0.09344365772891554,0.012195171323798376,0.916025641025641,0.03721950036976333,0.5117006802721088,0.3726362630607859,1.0,9.40353404335668,1.474494687888173,-0.3761830948216482,0.09604884651532831,0.01403858904848401,0.8852564102564102,0.03260626103997883,0.7103174603174603,0.31314474959604044,1.0,0.5439406628009935,3.8049154993724934,0.05640458000239129,0.1020617557550147,0.01486103682420519,0.8987179487179487,0.06382492801660151,0.6564625850340137,0.3084033289955356,2.0
4,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,3.049225470119914,0.13229453746552802,-0.1851062007369119,0.09349096288394564,0.010155790400727891,0.9179487179487178,0.037610124035386994,0.5844444444444444,0.3749322038294486,2.0,1.759926077343754,0.93060993021398,-0.12738314113642862,0.09334100833566607,0.01313383702228845,0.9141025641025639,0.051611458989649556,0.5755782312925171,0.2334297115224277,1.0,10.664195445228707,1.8467789695804078,-0.4038141988467832,0.09605178019216759,0.017952714916772142,0.8576923076923076,0.055322971079917314,0.7625623582766439,0.31628279481487265,2.0,0.8673599918261312,4.240473913636754,0.08334076773892782,0.10338655640895329,0.016823819536867943,0.8871794871794872,0.07831510142977786,0.7039682539682539,0.35893270137424904,1.0
5,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.0504284053432436,2.4003165191392077,-0.005761119784462126,0.0936460237411598,0.007620863986265602,0.939102564102564,0.03838482168752467,0.480453514739229,0.41539320006252056,2.0,3.289257724986804,0.027562967440622067,-0.19362825063100264,0.09311541395608788,0.012823858854344648,0.908974358974359,0.024125027031778542,0.5629478458049887,0.27283832048289913,1.0,13.231767906341949,3.2245959907009016,-0.46310747865902,0.09774049049867706,0.015368526317881662,0.873717948717949,0.07346640476878788,0.7439002267573697,0.28227086595900147,2.0,0.7240061411436157,3.771651228203403,0.0703986708811639,0.10079114378960087,0.015977837207923493,0.8820512820512819,0.05096804150314682,0.7447845804988662,0.3494592776396591,3.0
6,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.021796400476783138,2.25373984706803,0.00252476646881037,0.09365583073626621,0.01042395594346133,0.9288461538461538,0.06612148445849639,0.566530612244898,0.39345604348701524,2.0,1.5192414864484385,0.5303435391040833,-0.11463168240392424,0.0932837834052044,0.01364909980153071,0.9153846153846155,0.033273076221391626,0.5403401360544218,0.3567735025779226,2.0,9.271916640227527,1.2486166831950252,-0.37382396780107663,0.09621841677745334,0.01329370124595445,0.8897435897435898,0.04062962417037111,0.7463038548752834,0.4655515683489731,1.0,0.3916483912422745,3.2382118435489735,0.042845670066893785,0.10250694093605078,0.018382605832338493,0.8884615384615385,0.060077053086937005,0.6112018140589569,0.31991556621422823,2.0
7,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.29616340670491187,1.59182673263232,-0.03102750128405188,0.0948883278359105,0.012825064695713166,0.9147435897435897,0.03424529198088847,0.5672108843537415,0.45432924931269564,1.0,1.793238222189961,0.7501650042912033,-0.13036290127755604,0.09427293636583463,0.008524585985557566,0.9307692307692308,0.04400658673220729,0.4958049886621316,0.499231512591881,4.0,9.53379270859579,1.741833285261806,-0.37786249415803724,0.09571335391120478,0.012122605965286182,0.8865384615384616,0.04810458570466782,0.7919274376417234,0.40149835170841197,2.0,0.8150125698348509,3.8333614370989157,0.07774009558786778,0.10128075266855623,0.017405662085580347,0.8897435897435898,0.08252555305954648,0.7459637188208618,0.37196122149708677,3.0
8,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,1.2025733079796137,0.5836956641263661,-0.09720552854374749,0.09390654169260221,0.009772620464709529,0.9320512820512821,0.045135759963046,0.518140589569161,0.4718484044055914,3.0,2.4409970237223093,0.31960617956778986,-0.16128165987811863,0.09436054859369288,0.010920130594655688,0.9217948717948719,0.033650292327870784,0.5075056689342403,0.4209368586055807,1.0,8.27128778785046,1.0285624422550586,-0.34865417996699627,0.09578206585273862,0.017403567066312877,0.8634615384615384,0.05936966402107032,0.7938095238095239,0.3475695314022843,3.0,0.17840772166537233,3.1538125217387845,0.020533462980440755,0.0995612762101241,0.015825789726369114,0.8923076923076924,0.04160688666034368,0.7091836734693878,0.33362819719624937,2.0
9,231,242.84615384615384,225,-0.11012024415791441,0.2,0.3333333333333333,2.282019907270642,-0.20596273266292542,0.12620857647998196,0.4616053493530846,1.2989697411397851,-0.0454360184005767,0.09440185311810978,0.010865028114330284,0.9147435897435897,0.05834469627288834,0.5941043083900226,0.4267058819906108,3.0,1.6993633483977995,0.7848949958210478,-0.12649173022371987,0.0950132388496589,0.010814717459372016,0.9288461538461539,0.037692038161694245,0.6389795918367347,0.36377667775831135,5.0,9.403063725092972,1.3822148917345847,-0.37525694564346074,0.09581237502814148,0.01439428744854637,0.8730769230769231,0.059489995016781164,0.792471655328798,0.2784402063511787,1.0,0.9517885842227946,4.776666403111801,0.0882829149548965,0.10187942712940577,0.01590499959107793,0.892948717948718,0.0749202261865221,0.68421768707483,0.3640324855929936,1.0
