,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.9688639598622948,2.358360497444668,0.08066023358061881,0.09180974945834079,0.013698884532948968,0.9102310231023102,0.05874460790319232,0.5626428571428571,0.5312739508209401,5.0,0.06621595937416287,1.451057128512969,-0.0072139718816199745,0.08996476672431175,0.009330359064824581,0.9386138613861387,0.03068622910021745,0.5016666666666666,0.3564415878162531,2.0,4.481538279653788,0.8026777240217905,-0.22760858320777005,0.09004360432091511,0.02026340394433313,0.8534653465346534,0.07268732824089724,0.8074285714285715,0.40898928971071485,4.0,1.5594674918801417,2.8969975513216704,0.12303433567242442,0.09826006579579873,0.01533289412140364,0.8943894389438944,0.06910066010250332,0.7322857142857143,0.4412435861081548,1.0
1,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.536160267256026,1.809590106919204,0.04997480978758508,0.09151993076174607,0.012290046505348975,0.9280528052805282,0.05717323037225893,0.6002380952380953,0.436952583112489,5.0,0.5031591418685507,2.3966191075917282,0.047055307233462296,0.09088871307816189,0.009841300467819326,0.9366336633663366,0.035957990291352555,0.5121428571428572,0.3869203650903577,4.0,1.6734095872966335,0.0882288380388874,-0.11753666164898358,0.08924826555522151,0.019586820818297733,0.8528052805280528,0.04591921323101897,0.8727619047619047,0.5467917992026958,2.0,0.32100750015838053,1.7781230554382859,0.03411082755857733,0.09712328272028825,0.01369517017699339,0.8983498349834985,0.07529380013105225,0.6755476190476191,0.4203473888538164,2.0
2,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.03844271238796903,1.0674366199057876,-0.00426249289767132,0.09037250635784462,0.008660602619965062,0.9346534653465345,0.045123127186589465,0.5768809523809523,0.4685601872386624,1.0,0.18438812485147735,1.7541682002932666,0.01929812955176683,0.09075917333570392,0.012421781409229745,0.9194719471947195,0.04937872069810383,0.5080476190476191,0.4910912265726008,4.0,2.7594710206134794,0.30601471797296664,-0.16580786483442092,0.08938886526305982,0.020715860373698228,0.846864686468647,0.09634755715822882,0.8326190476190476,0.374399300006814,1.0,1.9505120718867155,3.2658690370172994,0.14475576203936313,0.09871251238493885,0.01290251334133024,0.900990099009901,0.08088594804517202,0.7366428571428572,0.39133451593355545,1.0
3,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.4254867139770522,1.7114860946751003,0.04055643217248314,0.09033780462264222,0.010576357357894688,0.9254125412541256,0.027457688126219553,0.5291904761904761,0.5013498058232504,5.0,0.06305302490981986,1.6232921453774776,0.00689650029825613,0.09018714651176063,0.010030336724803303,0.9168316831683169,0.04618704288781447,0.5476190476190477,0.45490386767215946,3.0,5.048054736095361,0.998519613234739,-0.2441615114843498,0.0897947733679051,0.01946493084161869,0.8561056105610562,0.05706803558728991,0.8255714285714285,0.47321256956085467,2.0,0.6726279613317991,1.895013622521843,0.06401983678114315,0.09727013954173946,0.01654813167796171,0.8745874587458745,0.08524528568953425,0.7536666666666667,0.44920909442864276,1.0
4,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,1.1290023380306815,2.450130742620665,0.08968300320684058,0.09084007654997625,0.011605384369245105,0.9293729372937294,0.09885707330872794,0.49883333333333335,0.41287442596472906,3.0,1.0537927840687364,2.4972172175345047,0.08556603512910908,0.09131859425311256,0.00890246725421737,0.9293729372937295,0.0775971353756875,0.4589047619047619,0.5416637292976648,3.0,5.240392493110392,1.102603293772364,-0.24846090169328552,0.08932335815016608,0.02046516607310099,0.8442244224422443,0.07278138616577136,0.8154761904761905,0.5044449036074645,2.0,2.181959679561701,3.478940718525218,0.15605886872201233,0.09851363786849342,0.015283854308868182,0.8963696369636964,0.05731705419734017,0.7044523809523809,0.4126400854585792,3.0
5,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.5109580130264006,1.967715729945839,0.047146634379521726,0.08989438354876349,0.009561014556396132,0.93993399339934,0.03976931831305458,0.425,0.47380140742682203,4.0,0.3499662779098222,1.18329066152054,-0.034130171631987644,0.09006525151846405,0.009202740918792439,0.9425742574257426,0.04670978058201499,0.4380238095238095,0.44631921706063915,3.0,7.518883372377921,1.9795132815922585,-0.31343230907750946,0.09095961458440814,0.020572679603143806,0.852145214521452,0.07594915293902334,0.862642857142857,0.47448777888888893,2.0,0.3568534637605004,0.7447673356606908,-0.03703420173972607,0.09607568915954542,0.016821891130959717,0.8831683168316833,0.07939734277056539,0.6701190476190477,0.49855850406260843,2.0
6,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.4628532110357092,2.0506834271378254,0.043709435985121683,0.09060573443224927,0.010414243326668564,0.9313531353135313,0.04100109454971055,0.4727857142857143,0.5018718642230242,3.0,0.11511542092495036,1.5474938827577631,0.012406967410881377,0.09098472892425669,0.009441611054661004,0.9201320132013201,0.09183305424398269,0.5461666666666667,0.4255218443442157,4.0,6.453712946568999,1.606326113951379,-0.2827920673834837,0.08975048229794713,0.01996506092787107,0.8534653465346536,0.0538824153592011,0.7983333333333333,0.438763611993301,2.0,2.148899678621182,3.296830632460637,0.1532503847740638,0.09775506780257102,0.013290931426174428,0.8983498349834982,0.06670986718787723,0.717095238095238,0.41172623696539473,1.0
7,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,1.2721665526613637,2.7056724612996486,0.09762978630485919,0.09044842676184715,0.0092473556471449,0.9293729372937293,0.05984682778540352,0.5315952380952381,0.4071940994726464,1.0,0.7269072193406025,0.5464896015009003,-0.06329685505512563,0.09033047358086665,0.009400532157493337,0.9372937293729373,0.023030432977501264,0.5705714285714285,0.4337761725403611,5.0,3.800640118631191,0.5856097968960059,-0.2051548532785688,0.08996106820673536,0.01960522005440551,0.8501650165016501,0.056727268398238204,0.7985,0.510414953992582,3.0,1.8526876960223537,3.2218155542245572,0.13969230163308868,0.09873658536231532,0.018503604547725008,0.8838283828382839,0.07349116507016507,0.7410476190476191,0.41015467042736076,1.0
8,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,2.505738610704302,4.046147923972664,0.15773697410535406,0.09067271366680543,0.008896594420943031,0.9366336633663365,0.05565386362006286,0.5221904761904762,0.3764272627993913,3.0,0.08161428696958582,1.579671934067439,0.008815899063834813,0.08983151315949643,0.011487173407091038,0.9247524752475248,0.05628873377297712,0.4961428571428571,0.53557780952222,5.0,5.364349025843766,0.8274935610606543,-0.2528902120409295,0.0896385511528784,0.02156670620842905,0.836963696369637,0.04977494450018262,0.8605714285714285,0.41456703792534483,2.0,1.9911811129597201,3.047193449059055,0.1474740560130354,0.09913614638797491,0.016265335275463887,0.8798679867986802,0.09646627608402299,0.7588571428571429,0.37335845321397965,1.0
9,198,261.71287128712873,245,-0.11012024415791441,0.2,0.3333333333333333,1.384914913468644,-0.14241909395208005,0.12399965909760724,0.38165961562862155,1.8110904017476304,0.03719379154572867,0.09100049692970046,0.01651257890269212,0.899009900990099,0.08227470593839677,0.5401904761904762,0.49152088811923467,2.0,1.470630368063899,0.32654504322003747,-0.10808650251811597,0.09004643946698947,0.010450810098575758,0.9300330033003301,0.031005969510403734,0.4857619047619048,0.5668041307811776,6.0,4.2099942244848725,0.5622643443928071,-0.21824385339157576,0.08975518039625459,0.01998264025582229,0.8481848184818482,0.05170977565280908,0.8458095238095238,0.4365010276008499,2.0,1.618446351593067,2.8332447065769313,0.12616349698410653,0.09811397036293752,0.01873255651969342,0.8805280528052806,0.08840336010776643,0.7185238095238096,0.4182005621344076,1.0
