,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.6289900028761302,1.987682408516459,-0.05550671870120308,0.08907362518616489,0.010100130623422214,0.9292517006802722,0.0646813253892168,0.48297368421052633,0.5202904354504724,14.0,0.4481723305676049,4.149968836946761,0.04251763873740846,0.0905883857297518,0.010910702378556382,0.9224489795918367,0.03939681414562773,0.5197105263157894,0.4334528140682243,12.0,0.6032511918508415,3.6875238375483317,-0.05347301939512376,0.08880392139682174,0.021755785553594285,0.7993197278911564,0.07704056917286019,0.9235526315789473,0.39049592694259844,1.0,2.744136670023109,10.060874452153229,0.18180670695887982,0.0983932795272268,0.018365171698839198,0.8700680272108843,0.1727863190623865,0.7117894736842105,0.45946338918602747,9.0
1,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,3.0269433369195973,0.43543224464621383,-0.17591478726034832,0.08926158667045635,0.010339775944768608,0.9244897959183673,0.0383792873054375,0.5482631578947368,0.44870561914325513,18.0,0.2742818287392075,2.565472647791869,-0.02742722556167027,0.08983209022640694,0.01196125064928505,0.9258503401360546,0.06384453119664944,0.5007368421052631,0.48616885249348724,15.0,2.0286010699690586,2.5474178842919573,-0.13590494900578257,0.09017818126898723,0.021382776447967863,0.8006802721088435,0.08548641071669953,0.9328421052631578,0.3943061046800871,5.0,2.0242867166258933,8.580230684601391,0.15051339696462626,0.10003542756444825,0.021870794585772083,0.8510204081632653,0.13547626685256214,0.7366842105263157,0.3918594544642342,9.0
2,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.7140926578777897,2.277524474655748,-0.06175493770763987,0.08939895637508723,0.00929370942013963,0.9312925170068027,0.05746007825310748,0.40110526315789474,0.4931276828462774,12.0,0.407997824836926,3.87844519178709,0.03929371549328512,0.09074342398314383,0.011923395955652555,0.9244897959183674,0.05826399720565254,0.43726315789473685,0.5208488456791776,11.0,3.1272638356567724,1.348660799571477,-0.17985316886084823,0.08934242050198006,0.021412796139272015,0.8034013605442177,0.07995394515515522,0.9412105263157894,0.3776707890508076,4.0,0.6695358978354601,6.551359683902932,0.06453407965094245,0.09841924386398675,0.015284666843500327,0.8897959183673468,0.08206572890688008,0.6359473684210526,0.41261184269385254,7.0
3,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.07999083235676134,2.264580345801456,-0.00861323039883092,0.08948198606106791,0.00850886603437351,0.9401360544217688,0.061551364877381005,0.4555263157894737,0.5550125249873168,16.0,0.8593452058572585,4.366188769642066,0.07236475228229203,0.09042225132062065,0.009438911214575876,0.9319727891156463,0.0689352405290144,0.5136052631578948,0.37499057346191117,14.0,1.166124590897994,3.158190645396111,-0.09053259319823385,0.08949415028370226,0.019177733614897045,0.8081632653061225,0.08945461489194172,0.9340526315789475,0.3660073533598486,7.0,1.5574440759830404,6.980314168798881,0.12438116347722784,0.0994278982879807,0.016648619031429016,0.8843537414965986,0.12222556692253905,0.7572368421052632,0.44557819130397197,6.0
4,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.2599390534591803,3.912093847397955,0.026222084589889137,0.09013196835679094,0.010667062597304476,0.9170068027210885,0.08671705026893964,0.4988947368421052,0.49156279734909203,12.0,0.16374865246703216,3.083692876984391,0.017242669810712343,0.09053688735947342,0.0096575691867724,0.9380952380952382,0.06532466368675441,0.41194736842105256,0.3423072312372293,14.0,2.8617728547196726,1.9376579915646592,-0.1705300944492692,0.08975669279085276,0.015830884048638045,0.8326530612244898,0.07080368123242281,0.9329473684210526,0.3377261261494219,2.0,5.767007604864775,12.668446156165889,0.30123388180218796,0.10230708933991636,0.018143433508386837,0.865986394557823,0.10023557179054575,0.7277105263157895,0.39608217475633956,8.0
5,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.7304617857819656,4.098309128638364,0.06416234465094246,0.09120802406851389,0.010539245614776312,0.9292517006802722,0.053561164055792976,0.44536842105263164,0.5398697053803785,12.0,0.9628470461739962,4.465218070462524,0.07930146846188418,0.09069753717262889,0.011016933176662332,0.9238095238095237,0.07108242635722524,0.5032368421052632,0.5565010574528223,10.0,2.437536492006734,2.0849389491377806,-0.15296715246498688,0.08956746697716306,0.021160927773718363,0.8115646258503401,0.08428827918098353,0.9341315789473683,0.4131277853145522,5.0,1.3593755853593281,7.537516964994958,0.11218941840372622,0.0989851709925063,0.019054229104251055,0.8666666666666667,0.0696689692312495,0.723421052631579,0.4454714342306209,9.0
6,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.5722575990254904,2.082789486873481,-0.052119799264421736,0.09041113784249671,0.010357652048687912,0.9204081632653062,0.041588448211488,0.4121315789473684,0.3325096357831168,13.0,0.04167404375465011,3.3066393024269,-0.004584410434458659,0.0897995240642706,0.00830664739319328,0.9299319727891159,0.07993687742998515,0.5362631578947369,0.4238788294705705,14.0,3.113428540355224,1.3291564151903397,-0.17993966639069692,0.08964304375495197,0.017466877592534468,0.8217687074829931,0.0692132742149222,0.9313947368421053,0.44348600511990127,6.0,0.7015033270241968,6.293519135975904,0.06736364472020843,0.09892812889340563,0.018138930429909387,0.869387755102041,0.09604969114971461,0.6858157894736842,0.34808731651003527,8.0
7,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.44137177883273454,2.290734595078888,-0.04113497278954677,0.08879419816407938,0.008019513748197803,0.9387755102040816,0.06043261755242105,0.5092631578947369,0.37986261242085256,14.0,0.48932536939206817,3.7689138350882754,0.045732687472666754,0.09043522688196373,0.011744568923213917,0.917687074829932,0.08109710785340651,0.5178157894736841,0.5387694966570579,10.0,1.6885292544308788,2.6855866047179635,-0.11924280701177595,0.0899669647047712,0.018558251331115504,0.8136054421768706,0.0753239764412545,0.9460789473684212,0.39298137038180486,5.0,0.9719168805845301,6.787245537494103,0.08746003709310636,0.0993103788634676,0.018494893028816125,0.8734693877551021,0.14689163424501678,0.742842105263158,0.4295951529830876,11.0
8,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.555371403515737,1.9445216520578743,-0.05078272322627119,0.09030979348150531,0.009548359131594821,0.9272108843537414,0.07900435662662249,0.5107631578947368,0.5447634729210563,13.0,0.2243118742488517,2.7919401372459594,-0.022822068639461554,0.08965626321626165,0.010974730480329471,0.9258503401360545,0.0581140558922432,0.4777368421052632,0.41378169882522736,13.0,2.135843768061502,2.2654172160497468,-0.14035416867435668,0.0898888548024807,0.021980693586231594,0.8034013605442177,0.09877479845214557,0.9393684210526315,0.38735017998996946,7.0,1.0201954208667345,6.98329951480295,0.08960111242485551,0.09802244990094613,0.017503016794277834,0.8741496598639455,0.08820374527433548,0.6637368421052631,0.41127003354173985,7.0
9,264,262.2857142857143,248,-0.11012024415791441,0.2,0.3333333333333333,3.307083869050269,-0.26438030885911423,0.12686531277388025,0.15370011681889034,2.9684678364953583,0.016128355899057326,0.08984233576514526,0.008819676763895633,0.9380952380952381,0.05373041792190534,0.5067368421052632,0.4322866818318652,16.0,9.61113538873145e-05,2.703580710269206,0.0,0.09112816429496123,0.011508521872431983,0.907482993197279,0.07417820518154275,0.4647368421052632,0.39002759844444723,10.0,2.5792041451887084,1.9919128873099283,-0.15993794226776867,0.09017414901649197,0.02051779131508417,0.8102040816326531,0.0760913156986756,0.9239473684210526,0.4193576942993104,11.0,1.3878333697838119,7.150439227753294,0.11244218575200012,0.097714422427806,0.016126027131364903,0.8789115646258503,0.11077420659824531,0.686342105263158,0.39206717485136133,13.0
