,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
150,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.269972495136824,0.42230700073359795,-0.25681883498053193,0.09203610187512654,0.005848795497649077,0.9574375678610207,0.024211179608367543,0.5531109518494878,0.38035553192200094,3.0,4.133495477042344,1.00869116475564,-0.2194699332669744,0.09130987454794882,0.0046077577023285405,0.9596091205211725,0.017256918860617202,0.5713663154201334,0.4899263691806807,10.0,15.857030464825808,4.035482231888249,-0.5284862144707867,0.10108232699389307,0.009697409639644803,0.9237785016286645,0.06492246349884855,0.7539239948787434,0.2912012009119031,5.0
151,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.635186288531443,0.16193041029603567,-0.2644623437481251,0.09102014829722307,0.006668251978506537,0.9537459283387622,0.012731091484720864,0.5721467595858699,0.41876379116071505,6.0,4.776698086130143,0.4713932676432355,-0.23827020771594326,0.09065094151348806,0.005360300525564029,0.9591748099891421,0.019063764231708687,0.5862071968834491,0.42706725495205633,9.0,14.613889805551166,3.0170438086390727,-0.5069742160639794,0.10136351531941414,0.010581890231693345,0.9211726384364821,0.05547708251100954,0.7439508578353609,0.26751625154865655,2.0
152,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.266167985889567,0.2036256946224103,-0.25492341588427314,0.09139557114987029,0.005597736487880075,0.9585233441910969,0.012730323488049238,0.5373645809615172,0.3493977291554981,9.0,2.1926369953322067,2.021986746239997,-0.1452582433224894,0.09138146612011436,0.006358217057589987,0.9552660152008685,0.03777430489663144,0.6320415722606068,0.45720382583668495,10.0,14.320196691045727,3.427742057928129,-0.4962740888477573,0.10030500957548859,0.009886968233821567,0.9279044516829532,0.05252492871933608,0.7304310390949958,0.28957831863964534,1.0
153,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,1.874537975043812,2.7580770879903764,-0.13115371641451232,0.09193958437362798,0.005699097384142769,0.9583061889250815,0.03349417357314492,0.5810308830683742,0.4763498052469881,9.0,7.598145131684408,0.2773251713992338,-0.31438477310666313,0.09070414354747573,0.006595114330381469,0.9567861020629748,0.012313748474165246,0.5936632537398486,0.4158533256663855,8.0,17.554060944260982,4.883072767523872,-0.5601077298685684,0.1014061735001489,0.010842787538595206,0.9218241042345277,0.06877199171295188,0.7256503908753045,0.3265592588786956,3.0
154,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.1772999534885775,0.33168716808025844,-0.2548476758043148,0.09231707067789026,0.005136429939170321,0.9587404994571116,0.02171598466446069,0.5522403009049296,0.46157078460633993,6.0,2.9609024575426686,1.42237563682878,-0.17824690712437732,0.09176228387403924,0.005962689680285729,0.9561346362649293,0.03142486599944629,0.5753637199533662,0.4565493385991428,9.0,14.739423965338462,3.0217050085331123,-0.5077395494504697,0.10102724499762353,0.009978369997068632,0.9279044516829534,0.06388351391700901,0.7203493428591692,0.30547135086220834,1.0
155,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,1.6067687983367689,2.690237322927278,-0.11795047342354814,0.09219962036537009,0.0058729429954361536,0.9589576547231271,0.03647248157795542,0.567229245908656,0.36512266673222155,5.0,4.686285834628362,0.5398806449868951,-0.23748272455536645,0.09141951751871716,0.005927929384326556,0.9622149837133551,0.020740891605094722,0.5489673501229922,0.4661232180370047,6.0,12.69758496488598,2.440507035102816,-0.47187335577297657,0.10187124860828552,0.01261830524910259,0.9148751357220414,0.05546364886911774,0.7787684970555263,0.4253680256334411,1.0
156,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.359519467486995,0.2106885909490178,-0.25926343140697944,0.09197257640899127,0.006091043988308293,0.9585233441910966,0.01918116277124848,0.5557561878739693,0.426457857253594,7.0,4.623187365328578,0.4999147516430269,-0.23600773335066683,0.09161111276152181,0.00492811568319402,0.9641693811074918,0.013564738465686932,0.5488547471783942,0.3978770976252206,6.0,15.669857634791132,3.841095069783419,-0.5167623127863952,0.09943810108998992,0.010642594687674846,0.9252985884907708,0.06303053863781363,0.736161658013037,0.3826632815313973,3.0
157,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,2.5955534936618774,1.6785830309709395,-0.16460098960751954,0.09242576232874034,0.006923121814130586,0.9478827361563518,0.029126367771337622,0.580162098470964,0.44521666395562215,12.0,2.6734378437749484,1.9019000617807515,-0.16622464959480812,0.09152017418952187,0.00584532757630377,0.958957654723127,0.028640643997570884,0.5621938413032578,0.5129137913472802,6.0,12.367863419643097,1.9698743278531363,-0.4599126500949939,0.10075344670084495,0.011154646354896285,0.9233441910966341,0.061024642229557426,0.7885105181104106,0.3011439543989869,2.0
158,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,9.173883337667721,0.8383402162771697,-0.3488044411757273,0.09030550348440003,0.005941202953435493,0.9596091205211725,0.016624585277592974,0.5654450180351346,0.4574194316119643,7.0,5.224123284756711,0.30162119020472167,-0.2511136355569152,0.09046391837807996,0.0052730460579103544,0.961129207383279,0.011063084907349679,0.5822097923502163,0.46357322161246284,6.0,17.88790095574824,4.890472901633605,-0.5638634292814901,0.10106394898200861,0.010413170758711532,0.9252985884907708,0.06793033370164182,0.7264610076532675,0.29053083249462,4.0
159,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,4.889319710405774,0.7587283428570105,-0.24552530822897012,0.09209271156203738,0.004847088067188434,0.9585233441910967,0.02132020722311319,0.541415798504185,0.41296518612519845,8.0,4.834022418239346,0.7266078939167553,-0.24222054162194942,0.09148405420373229,0.005562420605757694,0.957871878393051,0.015478539737881266,0.505770434323866,0.4566006534884044,8.0,16.95060133904914,4.402320527953961,-0.5436418852852504,0.10026929996661862,0.010620393744394243,0.9237785016286644,0.06627726483919427,0.7540515286005259,0.3264626650854997,1.0
160,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,7.64921099192978,0.3814869245116307,-0.32005907477070483,0.0919910197413862,0.004818015779314106,0.9630836047774157,0.015123479287253508,0.5945500796930232,0.40666759780013156,6.0,3.502639017817748,0.9530179793361417,-0.19964240152137883,0.09221381966690943,0.004817034030317099,0.9639522258414768,0.017723704924362378,0.5347684920786006,0.4499910163433543,7.0,12.287103695740077,2.102151448654955,-0.4575000013856285,0.10060482070611822,0.01195768263478628,0.9174809989142236,0.04929496517353996,0.7606602638517175,0.26866443799207257,1.0
161,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,3.436528706485941,1.0003490907621395,-0.19624277094402778,0.0917533566288819,0.005016847171342579,0.9565689467969599,0.026086989936046138,0.5783847138703188,0.42914782197817675,5.0,3.7085017840479133,0.9264017714382533,-0.20819366601606756,0.09273521932212993,0.004940459680393115,0.9646036916395221,0.017838299717577513,0.5670348347474023,0.34614615325694986,2.0,18.28233555995992,4.833711201068424,-0.5660349727656941,0.10026409788501503,0.009261780278301828,0.930944625407166,0.06844412967658114,0.7587600113971599,0.2891780783642632,1.0
162,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,3.8960505304924253,0.984694762317968,-0.2122200552713547,0.09163031490759956,0.005359572704873042,0.9580890336590662,0.024963682301046498,0.5631463004644716,0.4433688458463222,5.0,3.7676784121111924,0.8834530979836439,-0.20725016850074793,0.0913934553411979,0.005325212415983247,0.9619978284473397,0.021595483568308104,0.5115498893256142,0.46494824033681126,5.0,14.547778362885026,3.1681998562005584,-0.5013524529583856,0.10045409754006009,0.011458027254663118,0.9187839305103151,0.05987311872381352,0.769082155357225,0.3008765168168813,1.0
163,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,7.09435859715874,0.3996488178709221,-0.30477540816969667,0.09152260876081293,0.003940997696165309,0.9652551574375678,0.015131207550686726,0.6118924884504217,0.3281788446578278,4.0,1.8406788614140213,2.4531761143527793,-0.13026851349269142,0.09249108493626283,0.005410595974277768,0.9635179153094462,0.036409017224242765,0.552902854142482,0.4653570540645611,6.0,10.353073566050188,1.3436731246709623,-0.4151456133751034,0.10040571076460374,0.010692600085260207,0.9209554831704667,0.047440608416201284,0.7364151701673118,0.3270653096135154,1.0
164,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,3.2365609638202444,1.198182357798064,-0.18962748097898113,0.09214130068244557,0.006150720245557558,0.957871878393051,0.021272984969499146,0.5640424581533864,0.38494237519439023,2.0,6.342373115804356,0.0962235532742789,-0.2827368918827397,0.0906858360360469,0.006372779867230644,0.9576547231270359,0.011219024297228947,0.5860224285157937,0.44834784195885435,9.0,12.204477311161424,2.1565164911975048,-0.45500939523232126,0.10041070936298528,0.010654075769337353,0.92442996742671,0.057815605477553975,0.7863331131043698,0.3414351088331761,1.0
165,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,5.538833748429921,0.27593809143128634,-0.2619313634189866,0.09108795382581253,0.004612828885421042,0.9609120521172638,0.015332923401466483,0.5565285445353977,0.4639769466415999,9.0,2.2160497492117286,1.9531704365387184,-0.14608154890854136,0.09123749664973994,0.006517578004169171,0.9548317046688382,0.031019620072923536,0.5904279409587302,0.3568061837187965,10.0,17.257286345160487,4.531328398537417,-0.5375111431923505,0.0981682547270443,0.007584380420271972,0.9350705754614548,0.0632518952972591,0.7411388947989882,0.26718689793312084,1.0
166,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,4.818458948581496,0.4069773597973823,-0.24083681562605005,0.09114037217672714,0.005256197971417962,0.9619978284473398,0.015910672812253696,0.5448993354559922,0.4267997366231347,6.0,9.147766656671418,0.8762262438160958,-0.35272924083907986,0.09147100517625023,0.005094712151266665,0.9617806731813248,0.015615247065627405,0.5628228002921455,0.3847016992364008,4.0,18.40011364251044,5.271523961955697,-0.5648851030507557,0.0997077040760737,0.009499009759445565,0.9294245385450597,0.062183010107203625,0.7290343893125497,0.3601212078397265,1.0
167,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,3.48085567054534,0.9627954888180132,-0.19840593648704472,0.09200801460636965,0.006466584428124168,0.9550488599348534,0.022351888958516242,0.5352347678077513,0.415818876907966,4.0,4.95536175646795,0.6030749092750988,-0.24594841720690705,0.09149601529830774,0.006644529652845135,0.9533116178067317,0.013996498713480536,0.5652929107425698,0.4287685507226549,7.0,15.943257804297584,4.137684112540701,-0.5263836575666511,0.10033688158812316,0.01042178945052633,0.9263843648208469,0.05437772751454138,0.7856021271380561,0.37056414763031303,1.0
168,3,256,226,-0.3446668386157489,0.6000000000000001,6.2684824247447155,-0.28473409723303655,0.0919657154135548,4.508261648954901,0.6636946802666139,-0.2323128696006823,0.09158682725807515,0.005639678756449361,0.957871878393051,0.01899352629899468,0.5893137317113533,0.3786910561491253,9.0,2.868744867829502,1.614205008189843,-0.17459239072258645,0.09176076564621549,0.00448799866595766,0.9591748099891421,0.02829518207543318,0.544037394131458,0.48946099950024374,7.0,21.928553970886302,7.260443138894773,-0.6313357137400761,0.10156543066274072,0.010334845654673326,0.9231270358306188,0.07419255038521758,0.7714657917231236,0.28829362656810475,2.0
