J-S distance,KS test,Survival curves distance,Detection XGB,NNDR,K-map score,generator
0.0029673738568044093,0.9748251748251747,0.03557920272204424,0.8509985207100591,0.10895389889738424,2.0,HI-VAE_weibull
0.005249456348358994,0.9657342657342657,0.0467107776266233,0.8449704142011834,0.1282434873045822,1.0,HI-VAE_weibull
0.006697272846565019,0.9573426573426573,0.01983327554438375,0.8576183431952662,0.1417575271918886,3.0,HI-VAE_weibull
0.004323876750218977,0.9702797202797203,0.03903641321039478,0.8427514792899409,0.15058399287345559,3.0,HI-VAE_weibull
0.0043345572304918645,0.972027972027972,0.03933729625571278,0.8571745562130177,0.1692105528013058,4.0,HI-VAE_weibull
0.008583843070092871,0.951048951048951,0.04500279002570248,0.8500739644970414,0.09044153861695456,4.0,HI-VAE_weibull
0.005948050517444208,0.9597902097902097,0.04354477094221751,0.8181952662721894,0.06067110459094203,3.0,HI-VAE_weibull
0.007687273787828581,0.9569930069930069,0.021720956216229406,0.8536242603550296,0.1068866717127422,2.0,HI-VAE_weibull
0.007089038584689941,0.9545454545454546,0.023862612073884393,0.8399408284023668,0.1654268641395877,2.0,HI-VAE_weibull
0.00482671739653311,0.9737762237762237,0.037917091448204945,0.8477071005917161,0.1377957294371857,3.0,HI-VAE_weibull
0.003460815580103828,0.9758741258741259,0.0348176721265276,0.8626849112426035,0.1449760391283137,1.0,HI-VAE_weibull
0.005437079322539786,0.9671328671328671,0.029897576230046043,0.8662721893491124,0.14811757650127805,3.0,HI-VAE_weibull
0.005291170329154664,0.970979020979021,0.020606844760904543,0.8431952662721894,0.12719009951271468,2.0,HI-VAE_weibull
0.003145091151722755,0.9772727272727273,0.018549375545414627,0.8879437869822485,0.07528912156469886,1.0,HI-VAE_weibull
0.005014080591044117,0.968181818181818,0.031467186091428456,0.8561390532544377,0.1307527924752332,3.0,HI-VAE_weibull
0.005051883785695853,0.9695804195804196,0.039869666909581686,0.8678254437869821,0.17665039004321606,4.0,HI-VAE_weibull
0.00626919173758063,0.966083916083916,0.030447586923567423,0.8099852071005917,0.06004298215706833,3.0,HI-VAE_weibull
0.004994751881214677,0.9646853146853146,0.025759808730033057,0.8574704142011834,0.15436337650730886,2.0,HI-VAE_weibull
0.005932876553158959,0.9667832167832167,0.03414432856460933,0.8449704142011834,0.16033542303474044,2.0,HI-VAE_weibull
0.0034119031608892893,0.9786713286713286,0.021239855880774625,0.8632396449704143,0.11069905027175538,2.0,HI-VAE_weibull
0.004808433932110706,0.9713286713286713,0.024510417104590385,0.8443047337278108,0.08976611812376234,1.0,HI-VAE_weibull
0.005002068790756698,0.9671328671328671,0.031237247845336703,0.8801035502958581,0.19984633834709944,3.0,HI-VAE_weibull
0.006116981286326734,0.965034965034965,0.034022652871236604,0.8321745562130177,0.052903972476762796,4.0,HI-VAE_weibull
0.0043575972066750915,0.9744755244755244,0.021721077252601074,0.8539940828402367,0.05510962806257415,1.0,HI-VAE_weibull
0.006943537305635652,0.9629370629370627,0.01993756429706966,0.8498520710059172,0.09142781461227309,1.0,HI-VAE_weibull
0.004995906441226279,0.9688811188811189,0.03275907032570944,0.8504437869822485,0.12570551281803638,3.0,HI-VAE_weibull
0.004645622018428095,0.9674825174825176,0.028360855281225054,0.8618343195266271,0.08906777759355444,1.0,HI-VAE_weibull
0.0056832542551208875,0.9622377622377623,0.04003773365250888,0.8545118343195266,0.06529228318555465,1.0,HI-VAE_weibull
0.004019715450012039,0.972027972027972,0.02299734752173427,0.8197485207100591,0.12092916620378197,2.0,HI-VAE_weibull
0.004504609912519313,0.9671328671328671,0.022852871844705303,0.8165680473372781,0.09336340610585389,3.0,HI-VAE_weibull
0.006037783638912148,0.9629370629370629,0.0406453833278968,0.8381656804733726,0.0967870553470699,1.0,HI-VAE_weibull
