Generator,log p_value
HI-VAE_weibull,0.9438976662591518
HI-VAE_weibull,0.5272758214232809
HI-VAE_weibull,1.7618897179318689
HI-VAE_weibull,0.16900229925118782
HI-VAE_weibull,0.6335810912583874
HI-VAE_weibull,0.990128916574314
HI-VAE_weibull,1.9696024124283555
HI-VAE_weibull,0.5480120559311359
HI-VAE_weibull,1.2338509910090305
HI-VAE_weibull,0.6717756360963939
HI-VAE_weibull,0.9798082643658667
HI-VAE_weibull,0.05625633994346989
HI-VAE_weibull,0.3125281669698809
HI-VAE_weibull,0.9769372477084773
HI-VAE_weibull,0.37847906820264193
HI-VAE_weibull,0.2996336868395552
HI-VAE_weibull,0.7136378342462482
HI-VAE_weibull,0.6182600147573883
HI-VAE_weibull,0.6046501336584894
HI-VAE_weibull,1.060911163014224
HI-VAE_weibull,0.8414582321918425
HI-VAE_weibull,0.2215945984311915
HI-VAE_weibull,1.1460339993872466
HI-VAE_weibull,0.33645738942039
HI-VAE_weibull,0.48918751517182774
HI-VAE_weibull,1.1287552308711422
HI-VAE_weibull,1.4565431355132497
HI-VAE_weibull,0.08822361345800642
HI-VAE_weibull,0.07546393158744784
HI-VAE_weibull,0.16120104456055442
HI-VAE_weibull,1.1587037165569016
HI-VAE_weibull,0.7201178003619834
HI-VAE_weibull,2.525291657509017
HI-VAE_weibull,0.07274261664699569
HI-VAE_weibull,0.24385361702430597
HI-VAE_weibull,1.4144918451117359
HI-VAE_weibull,0.6049871738452621
HI-VAE_weibull,0.5707670715210552
HI-VAE_weibull,0.15369892235801663
HI-VAE_weibull,0.03886251907507215
HI-VAE_weibull,0.3176175376339404
HI-VAE_weibull,2.214949890943197
HI-VAE_weibull,1.2296624616501348
HI-VAE_weibull,1.7207264234837392
HI-VAE_weibull,1.1917576240457985
HI-VAE_weibull,0.7070006152876749
HI-VAE_weibull,0.28281617921572255
HI-VAE_weibull,0.8120740014727478
HI-VAE_weibull,0.49282599111734327
HI-VAE_weibull,0.5867292564136464
HI-VAE_weibull,1.2926921686832387
HI-VAE_weibull,0.18831283522934886
HI-VAE_weibull,1.1110439642571752
HI-VAE_weibull,0.3282350965821162
HI-VAE_weibull,0.13952135690254547
HI-VAE_weibull,1.0432693088572864
HI-VAE_weibull,0.47220457001212096
HI-VAE_weibull,0.38538536653107996
HI-VAE_weibull,0.7176629092141227
HI-VAE_weibull,0.08417885190208117
HI-VAE_weibull,0.15355538881612885
HI-VAE_weibull,0.7984496422776326
HI-VAE_weibull,0.4490899964729031
HI-VAE_weibull,0.021515655163095927
HI-VAE_weibull,0.22936080782533433
HI-VAE_weibull,0.1579223968145006
HI-VAE_weibull,0.005319298760054729
HI-VAE_weibull,1.3960266606327363
HI-VAE_weibull,0.14340471421551185
HI-VAE_weibull,1.369034920016115
HI-VAE_weibull,0.31049380811746935
HI-VAE_weibull,0.5249288572773604
HI-VAE_weibull,1.1138968150595538
HI-VAE_weibull,0.3346002930414994
HI-VAE_weibull,0.861066118455623
