,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior,log_pvalue_HI-VAE_weibull_DP,log_pvalue_control_HI-VAE_weibull_DP,est_cox_coef_HI-VAE_weibull_DP,est_cox_coef_se_HI-VAE_weibull_DP,J-S distance_HI-VAE_weibull_DP,KS test_HI-VAE_weibull_DP,Survival curves distance_HI-VAE_weibull_DP,Detection XGB_HI-VAE_weibull_DP,NNDR_HI-VAE_weibull_DP,K-map score_HI-VAE_weibull_DP,log_pvalue_HI-VAE_piecewise_DP,log_pvalue_control_HI-VAE_piecewise_DP,est_cox_coef_HI-VAE_piecewise_DP,est_cox_coef_se_HI-VAE_piecewise_DP,J-S distance_HI-VAE_piecewise_DP,KS test_HI-VAE_piecewise_DP,Survival curves distance_HI-VAE_piecewise_DP,Detection XGB_HI-VAE_piecewise_DP,NNDR_HI-VAE_piecewise_DP,K-map score_HI-VAE_piecewise_DP
0,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,0.9680214817003221,0.8801695415910276,0.07758913015562556,0.0883712258836145,0.005548037486765879,0.9629124004550625,0.023413269785353574,0.5739383252929697,0.3928864771573512,10.0,2.829723168623976,2.724275608644199,0.16741599653140604,0.08877307751359952,0.004568040991571815,0.9649601820250283,0.03684324339264842,0.5610496389265867,0.39283708707882004,8.0,4.659045489766401,4.7535174772788595,0.2313831994025817,0.0893755785430605,0.007537768673801599,0.9522184300341296,0.04597440118699247,0.6347630981981001,0.4396227151968011,9.0,2.5712954745405243,2.662009737609599,0.15893772335565454,0.08979758485437825,0.006116640367788294,0.9558589306029579,0.044432229823129644,0.569112125924972,0.39828072136170123,6.0,1.2971935852461967,1.2163645467396726,0.09712661332492815,0.08869288753983237,0.004219127790808833,0.9629124004550625,0.022306722082711932,0.5883862148213455,0.45255762092578716,6.0,7.090573468555315,6.5492558665728575,0.3020247361539676,0.09070083131874514,0.006689509738206996,0.9522184300341296,0.0677037997895275,0.6271701552268968,0.4596478441622174,4.0
1,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,4.273074658888778,4.689964891341459,0.21885318574234908,0.08917571488402518,0.0061609520234580115,0.9549488054607509,0.05123284109344087,0.5588485274742692,0.4466393292155483,11.0,2.5211707149207956,2.2677611113342397,0.1559597518400144,0.08927933833297505,0.00543918554860984,0.9608646188850966,0.03429160979375335,0.5642562085805704,0.4184320829657483,10.0,8.424137081239037,8.449919490703069,0.33675909051241043,0.09152556256186742,0.006933405698643419,0.9515358361774744,0.08398983691280726,0.597189670031402,0.4337651533099369,9.0,2.234868706793811,2.4006967375507937,0.14362791766215213,0.0891835308604435,0.006687372226321558,0.9515358361774743,0.03096466868259524,0.5491475893768141,0.49300153948731723,8.0,0.5289109755107324,0.6935283860324032,0.047775473733857377,0.08849296634442158,0.006753009435058782,0.9508532423208192,0.013852905172865497,0.5893352088678442,0.5151613233099609,8.0,6.654894407578278,5.847987902805772,0.2939754975789322,0.09163430294891038,0.00605986132334164,0.9579067121729238,0.07476591445578464,0.6644731498083192,0.4203213924377911,5.0
2,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,3.79758913209448,3.425798753296889,0.2041334099138217,0.0895583853040464,0.007088621908565614,0.9513083048919228,0.03621472690003528,0.5804257595419469,0.46170279770852074,11.0,1.4342647759480511,1.5121093841598903,0.10407238413557666,0.08829022708617687,0.005876843451689864,0.9579067121729238,0.023483918348152017,0.607060991193573,0.3991996745918146,10.0,4.9977791544791055,5.11331967123339,0.24308525371765746,0.0899513936386646,0.0045788532992756216,0.9640500568828213,0.05446034356697371,0.6141576439588308,0.4312630494006142,4.0,3.3036490079734357,3.544222453136299,0.1871078440053902,0.08971378135839403,0.006526706965326318,0.9519908987485779,0.040119812304808024,0.5833638768090819,0.32515212472193805,10.0,2.8433454150634456,2.301687480460459,0.16715221048465875,0.08835127890069767,0.006476806184417329,0.9526734926052332,0.026337484720528822,0.6150155028776908,0.4721744393674124,7.0,10.038971108276947,9.544241862994333,0.37443217155664904,0.092108658413564,0.00665904184752844,0.9501706484641637,0.0887420583011281,0.6329720948201568,0.4045171884550047,5.0
3,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,1.0489399251577907,1.197863955324144,0.08262942828469273,0.08849372381710696,0.005800582724911992,0.9613196814562002,0.022314500068418962,0.5907795025210749,0.42471672447996517,12.0,2.8565902455524053,2.778429379799154,0.16840963041520537,0.08874855088094778,0.0057182621942594115,0.960409556313993,0.035657666357249734,0.539692319884298,0.3013896321180361,11.0,7.133982424298735,6.531231729854594,0.3032600898978917,0.0907510402338531,0.006011413449383648,0.9547212741751991,0.058795775730298205,0.5531099862306709,0.36214724144355553,6.0,4.238273013754258,3.5779346259462392,0.22016943214395038,0.09017106954311267,0.006395135451136515,0.9522184300341296,0.038350873499498936,0.5356595904862851,0.37321948994006005,9.0,0.19133965035618913,0.1006869752186056,0.019480346175463986,0.08853847650875232,0.006116287079704715,0.9565415244596132,0.020262945469012878,0.615462263122963,0.366506684455095,7.0,5.240271759626041,5.459155171773705,0.24682057848651778,0.08873539346006766,0.006012245896478003,0.9572241183162684,0.04723782830492512,0.650589901831618,0.41654667383524324,8.0
4,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,2.231610681397963,2.0266870501625913,0.14209195256485085,0.08831674049127568,0.005762078869492531,0.9576791808873719,0.027919460311661266,0.5735777471792687,0.2725688271018002,8.0,3.7606144658590197,3.4772719509726855,0.20261808194878422,0.08944329369098232,0.006018436609234282,0.9547212741751989,0.03769789954879785,0.559059525106737,0.44539200992452005,10.0,7.3666057679472035,6.869188476787264,0.30891666486642116,0.09072563511265982,0.006488167666039516,0.9494880546075084,0.06387257897790254,0.600855877720433,0.39193944916520546,6.0,3.229428932858269,3.4459997616187947,0.1827118240425013,0.0888952843394002,0.004870233750468234,0.9576791808873719,0.04436611482388111,0.5687079614458787,0.39782698888750745,10.0,1.568698592812279,1.6785202140558189,0.11370828665613339,0.09041950093019914,0.006792852091975858,0.9478953356086463,0.03212579105193374,0.553246688922129,0.314553170833791,7.0,3.07257510935418,3.0508887260033695,0.1774112031840907,0.0891457383905489,0.00591446291214036,0.9515358361774743,0.03396989886672479,0.6303133265312187,0.36036368843196426,7.0
5,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,5.847732296641413,4.892634806576779,0.26941628972269216,0.09067731092903532,0.006670228432353194,0.9551763367463024,0.05053281804760017,0.5526136960247253,0.39239907374546334,10.0,0.7571072817775776,0.6932730386814032,0.06443315491792637,0.08900213942987753,0.0065584276072133,0.956769055745165,0.019189970590435194,0.5096910321053205,0.43525885060539654,9.0,6.016657218686937,5.636298780564581,0.2745338945000871,0.09083751740943655,0.0063281876995816356,0.9535836177474403,0.06763308586707044,0.599690933045399,0.4258120652801146,7.0,4.27966226579244,4.443003649862205,0.21976651811410627,0.08946483524263535,0.006645506426629111,0.9478953356086461,0.0472077699299783,0.6086627901217446,0.3851774073986612,8.0,0.9566578657592529,0.903215619441574,0.07675246699117777,0.08821890709994643,0.006249238858042114,0.9610921501706485,0.01868023535701066,0.6091362965457805,0.32962812760230853,6.0,5.7701789900547835,5.684167830567927,0.26636179261606263,0.09036823624267395,0.005563165395081602,0.9565415244596132,0.060624397660724826,0.6120853104042636,0.3714398336078113,5.0
6,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,3.9078639046501014,2.7273012219049035,0.20905267784982665,0.0900743983571018,0.005910886121517049,0.9554038680318543,0.04131513003519318,0.5993263925348444,0.31392272125441956,13.0,2.1474874289018295,1.851993224977406,0.13962950204930313,0.08909348950335182,0.005696428839291738,0.9544937428896474,0.025722725418526448,0.5681978028509446,0.443659131963264,10.0,7.674596748036467,7.431251573492988,0.31814505955188876,0.09124032607238762,0.007069533715738552,0.9542662116040955,0.06887562037416488,0.6375288512020922,0.39647151066028796,5.0,2.3200423014727853,2.675675964877853,0.14715500676748275,0.089085529369302,0.006730857517843358,0.9513083048919225,0.031578185160318344,0.5340587821573269,0.37866760539180033,8.0,0.17515333635442673,0.23771882231423194,0.017948531325881645,0.08852539297171985,0.004891849120712796,0.9556313993174061,0.01103773939048801,0.6035651665692577,0.348694623360411,6.0,3.6474689159907836,3.5796105649764915,0.20063448648708598,0.09030051928359384,0.006269560187797108,0.9542662116040954,0.05038049434089145,0.6862356239289146,0.41197070693199567,4.0
7,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,3.79885701299664,3.270977581289166,0.20474440596431207,0.0898045536886967,0.006784521269197066,0.9526734926052332,0.03900310894387342,0.6152116415219566,0.45017104248409523,12.0,2.960414605695092,2.8068542099628933,0.17434648467863445,0.08975417451847995,0.005141962550344631,0.9608646188850967,0.03994999113716621,0.5429979494596281,0.4807814719393794,7.0,7.942812048225817,7.04220135849277,0.3207311053204615,0.0901618232486633,0.006584601304608428,0.9472127417519911,0.056718323522869915,0.6218714400340766,0.47886258544316074,5.0,1.2081719769810555,1.0489913129079091,0.09243500140700611,0.08898408358232465,0.006699333199621741,0.956541524459613,0.03036114382411523,0.5493258972352375,0.4235574498903812,4.0,0.9370180498940364,0.9292579615502565,0.07604512266301636,0.08881989593103459,0.0056096259769602115,0.9620022753128555,0.02242246293773809,0.608913411722751,0.46728585423673263,5.0,8.005774985259263,7.5211075271682954,0.3257984406468609,0.09118025272223154,0.00666932777983643,0.9519908987485779,0.07535345117408308,0.684815104656807,0.38912959699482247,6.0
8,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,4.842224141691322,4.3073279874829815,0.23918137046763607,0.0902246833433866,0.006771417954637542,0.9535836177474403,0.047174773194785656,0.5508306174404897,0.4620817631396982,10.0,4.139125728229973,3.7169463092994497,0.21720371847953657,0.09027981207174064,0.006232693789044177,0.9583617747440273,0.045165320558981564,0.5726703582997356,0.3574417263528149,11.0,7.348312804452185,6.860389057896666,0.3087361998297498,0.09079865637853922,0.005060244918339433,0.9515358361774744,0.06703435636599886,0.624575775886834,0.3564729607591046,7.0,2.253200206947195,2.2706253235346012,0.1444662320586226,0.08920716228503416,0.004939204354714745,0.9635949943117178,0.03742244445738683,0.5338576905169937,0.41304703709863033,10.0,0.1555251409257419,0.15221772008686843,0.01599438687883924,0.08811833255533916,0.005777752773418132,0.9588168373151308,0.011016167090305186,0.5675152799928677,0.3977880885808967,6.0,3.0536324157262915,3.087732194441948,0.18013538515323263,0.09088284290502206,0.006278284798732349,0.958589306029579,0.04888287055713708,0.6081892836977089,0.39000951311922993,4.0
9,420,251,266,0.0034266868486105538,0.0,0.0634058981466211,-0.006791415122130832,0.08833280773416526,5.368857475766114,5.4415603998577895,0.25378732963772255,0.08991435541361238,0.006452166031761458,0.9519908987485779,0.052022781988487976,0.5860929776421757,0.36375634785266675,12.0,1.0786670952168067,1.0441417660601011,0.08500156316301001,0.08911987689311066,0.005861501814172887,0.9524459613196813,0.020240936349358408,0.5633309889151948,0.42386019153306126,11.0,7.307567158789419,6.944323384773787,0.3080887346059668,0.09090667722465127,0.006234820175133674,0.9533560864618884,0.06580021967314234,0.6483065706445829,0.46983673091255085,8.0,2.3869161972508253,2.5321272874481355,0.15074221603787594,0.0895224679159855,0.00573276257677839,0.9576791808873719,0.034236048744264405,0.6044765178456448,0.41618602015728895,9.0,0.7909406851067126,0.7794799997990484,0.06726420448559638,0.08973414702161622,0.007063612918069911,0.947212741751991,0.03288482813273504,0.6293722572784277,0.3564012389995981,8.0,7.691050590195709,7.29006961544953,0.3158146797422649,0.09045627399517861,0.005042232185097232,0.9567690557451649,0.06560747914608701,0.6037395120308274,0.40628228171382896,5.0
