,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior,log_pvalue_HI-VAE_weibull_DP,log_pvalue_control_HI-VAE_weibull_DP,est_cox_coef_HI-VAE_weibull_DP,est_cox_coef_se_HI-VAE_weibull_DP,J-S distance_HI-VAE_weibull_DP,KS test_HI-VAE_weibull_DP,Survival curves distance_HI-VAE_weibull_DP,Detection XGB_HI-VAE_weibull_DP,NNDR_HI-VAE_weibull_DP,K-map score_HI-VAE_weibull_DP,log_pvalue_HI-VAE_piecewise_DP,log_pvalue_control_HI-VAE_piecewise_DP,est_cox_coef_HI-VAE_piecewise_DP,est_cox_coef_se_HI-VAE_piecewise_DP,J-S distance_HI-VAE_piecewise_DP,KS test_HI-VAE_piecewise_DP,Survival curves distance_HI-VAE_piecewise_DP,Detection XGB_HI-VAE_piecewise_DP,NNDR_HI-VAE_piecewise_DP,K-map score_HI-VAE_piecewise_DP
0,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.34206184572139586,1.4697591414749518,0.03310707881096473,0.08913394553234069,0.006036127116591984,0.9554845580404687,0.031227105956418994,0.615790115329286,0.34640732302741584,6.0,0.6851048350367887,1.6429517333724455,0.060430696227740374,0.09045838272146375,0.005462167245949405,0.9601703940362086,0.028103856333259687,0.5572070644267264,0.5103228081492206,5.0,2.0118114071819924,3.7560876143824333,0.13417515745285744,0.08954598623992392,0.0067919823451927635,0.949520766773163,0.04700550579948273,0.6716772730597615,0.4688228344666935,5.0,0.46007312161381564,1.3451748409491262,0.04285686152772309,0.08929454819464763,0.0067946363760320256,0.9546325878594248,0.028091018430813165,0.5590828924162257,0.4380962705022096,9.0,0.0957987869555008,0.4907425095931721,-0.010276284221595565,0.08978264564315443,0.006038663125869515,0.9627263045793396,0.02122927060938549,0.574794983704354,0.4349317479811669,9.0,2.1506290292422805,3.5521589417717054,0.14219180015347144,0.09064237838433976,0.007890115231569546,0.9488817891373802,0.04777185262136406,0.5949373775794667,0.466692864697607,5.0
1,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,1.1192698859898027,2.570553803869274,0.08864825892054158,0.0903805417989342,0.006008804024820029,0.9614483493077743,0.03640674544494418,0.5616341160119962,0.3915970253265518,5.0,0.151127217400595,0.5550233687178914,-0.015755747676461283,0.08938873032554115,0.0064860835094684285,0.9550585729499467,0.018543045203977322,0.5728898966994206,0.45190684937681974,4.0,0.6507516690368983,1.8028226182800298,0.05699024781999841,0.08894818029926463,0.0063679852533245025,0.9550585729499468,0.03292656992459219,0.6360690512764247,0.5013653665055058,6.0,2.0758265168009595,3.826737689266199,0.13884878171738776,0.09068779751320914,0.0069557721121319945,0.9520766773162939,0.046501426227828505,0.5692764082933054,0.44356287709370656,3.0,0.23516336440497973,0.33532880391534287,-0.023709002431306313,0.08922184219432804,0.006820622630270404,0.9582534611288605,0.02730382486885463,0.5953762628109787,0.44803284242180536,5.0,0.8280943763100245,1.9540613148482993,0.06995630319706722,0.08999758654213989,0.0052618490235698,0.9627263045793396,0.03099354021057587,0.6169165874234999,0.47126157236238025,5.0
2,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,1.7569021945149814,2.9021568794562023,0.12465633201916657,0.09145120179471145,0.006849371484058012,0.9550585729499469,0.04439744689585839,0.5962776030364356,0.47121773661088995,6.0,0.3625540626901939,1.3999857342661166,0.03480065840481872,0.08903934524399891,0.005860066390940223,0.961874334398296,0.027129784006973363,0.5455481595266543,0.48709381973356286,7.0,0.6629537887290896,0.09382595418271758,-0.05758702682125115,0.08853057506183246,0.00655344556312108,0.9535676251331202,0.019471528146575382,0.6094636659920839,0.4755719657052515,3.0,1.1524385305406417,2.4766573917187364,0.09087651636871813,0.09063639867320716,0.007330860080871123,0.9514376996805111,0.033389677312064756,0.5647022488804364,0.4702140695509847,7.0,0.025454782350679748,0.6513134384730236,0.0028132492748742235,0.08951769285771813,0.006896412936061719,0.9574014909478168,0.01535188021261393,0.604091385658206,0.4242662224911401,6.0,3.8462459386009527,5.717945798274999,0.20982735237295258,0.09133218070375691,0.006916995694855097,0.953993610223642,0.05787428008634558,0.6571501718967157,0.44848699037951595,6.0
3,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,2.4193105593952833,4.043934155554079,0.15545112484585616,0.09149038322718739,0.0070555810998534415,0.954419595314164,0.04934212188491638,0.5925495168198701,0.4513791960282439,9.0,0.4537948415883045,0.17248458727662727,-0.04225040304905828,0.08906687941531292,0.006915339230458834,0.9542066027689031,0.016363999261413267,0.5780305431611116,0.4533437473329045,7.0,2.1885317630268815,3.848601791232745,0.1429568236912856,0.09004714004558563,0.005103436921173734,0.9605963791267306,0.04367104831973624,0.5861352904363657,0.361722172727954,6.0,0.3339099834106193,1.3970637468374116,0.03254262008730269,0.0894924054682764,0.005487898218720507,0.964643237486688,0.02231500310668435,0.5363600159299085,0.47500363875512297,7.0,0.13302098520181294,0.8699924246867986,0.013905203223086148,0.08893433099469701,0.005547907709056719,0.9631522896698617,0.018465388745381388,0.5929347605230861,0.47856982214886795,8.0,1.6591923098447456,3.089899143592576,0.117977269481728,0.09012992316393686,0.004959195486030015,0.9654952076677316,0.04076802250381965,0.6853412332675004,0.48317414999374336,7.0
4,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.8657759716064549,1.9579072168035854,0.072959472637668,0.09063438992414465,0.006753761913146428,0.9554845580404685,0.036346338260458126,0.6250083306918944,0.47404461983100443,6.0,2.323982601271077,4.046617072712977,0.15013061880295625,0.09078658051960274,0.0070778012746459725,0.9514376996805113,0.05250071765822825,0.5905493380147757,0.5213081072734499,7.0,1.3512684289698085,2.6194629963011997,0.10240348197867921,0.0907444347995139,0.007282031407825775,0.947177848775293,0.0378895480076825,0.6074456066775575,0.36348557840447304,7.0,0.3539614239881959,1.2263641180503537,0.034284459464903626,0.08957742084968238,0.0060296537809022875,0.9635782747603834,0.021087624350544353,0.5648420419541772,0.4281473729283553,5.0,0.4354096360181112,1.187169064074391,0.04102741072977744,0.089598578233049,0.005840481520486388,0.9627263045793398,0.020463814734968215,0.5686400247076129,0.4347473706545649,5.0,0.4472708562212842,1.2089624895637432,0.0419332298966157,0.08949672223448543,0.006681041843161131,0.9512247071352503,0.028167029456342082,0.6496558001934345,0.4540210433005775,4.0
5,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.36985357321792595,0.15666493141059482,-0.03549672329836485,0.08925485860613194,0.005162083541116772,0.9599574014909479,0.02400798503331634,0.5425409829403686,0.49627117816119415,8.0,0.5084389790014462,0.09052212501022382,-0.04644621666376979,0.0889274806490861,0.0057910565609531625,0.9580404685835996,0.015626191310283106,0.5634067246970473,0.5107875493686392,5.0,2.1629495954328943,3.848947004510864,0.14128927453676765,0.08971416277804617,0.0069199761262272496,0.951650692225772,0.047998287790753845,0.6179837287364169,0.5588952859729831,6.0,0.4285314893490458,0.2463019507011126,-0.040336169894055834,0.08929905655217553,0.006092793125655951,0.956975505857295,0.01467011948424736,0.5963507505750208,0.4601347191741146,6.0,0.44964395783466715,1.3211066122374464,0.04158437289990474,0.08835218948595983,0.005967275180562325,0.9556975505857295,0.021804451144120884,0.619806727948049,0.46412937541886345,7.0,2.2870133823294023,3.7206494734287103,0.14963118937488834,0.09147376656404697,0.00709721306883071,0.9527156549520767,0.0535906010411634,0.6011150935882119,0.432015069112772,7.0
6,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.7876995965861446,0.11586196196838525,-0.06715500589617236,0.08988168403536288,0.005871720651929738,0.9539936102236423,0.014176895490059446,0.5687286145043442,0.39348362187263525,6.0,0.31206387510066236,1.356133403974357,0.03088115189706064,0.09015355126478004,0.005691780522876373,0.9582534611288606,0.024065788227370124,0.5316306211851527,0.4976041355970115,7.0,0.8061113324018893,2.0045168099974355,0.06808157620041606,0.08946750252889722,0.006388175912979069,0.9580404685835994,0.027839164023491226,0.5845439250969205,0.45834764219800395,8.0,1.1806154438536054,2.584518396778063,0.09110534887929025,0.08923170544945842,0.0066108795781798955,0.9550585729499468,0.03622331127402227,0.5455058965043603,0.47913783333134874,8.0,1.79442350900228,0.8111083045470427,-0.12251144858809476,0.08854636100037588,0.00616971292356929,0.9571884984025557,0.02450098969489616,0.6074537341818448,0.40595495482762045,4.0,1.5321466977094276,3.0708082023018437,0.11163843660402599,0.09029279473477994,0.006527839290360441,0.9574014909478168,0.036498089704371725,0.6351457667893918,0.445805822062173,6.0
7,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.7143984187576344,1.847747795470389,0.062160269752105306,0.08995498085093132,0.00675361397050299,0.9539936102236422,0.0273369276466341,0.5791106884808881,0.46912775466362655,7.0,0.1280734150842861,0.8061685806941338,0.013513334873505938,0.08957547179563316,0.006135632934313706,0.9582534611288605,0.03639039922433617,0.5777558335162022,0.4722116261737357,4.0,0.021709251583975173,0.8461554683421136,0.0023992015990623766,0.08935137268729722,0.00817880472487512,0.9473908413205537,0.029024027287963067,0.6561456123668106,0.37832116343769734,2.0,0.6033280204814062,1.8013656296455398,0.054160280646085905,0.0899363386053725,0.005510517947789219,0.9567625133120341,0.030285757821289592,0.5913393314314973,0.50901779666529,2.0,0.5127668639616386,0.09355353253220909,-0.04690253601854156,0.08916377041012943,0.004658683063290483,0.9665601703940362,0.02104823740718851,0.5439876787035004,0.4559135597319807,5.0,2.065568883145299,3.525502612948673,0.13798739121526182,0.09043171155160885,0.006773158849136342,0.9507987220447284,0.0514663243390682,0.6426555807508187,0.4398931572325783,7.0
8,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,1.417511887725461,2.8248672847054572,0.10616304870377381,0.09084072938117135,0.007105297378364953,0.9531416400425985,0.036196267905846256,0.601915652760507,0.41226645926995825,10.0,1.0532521684755816,2.4010331878013287,0.08435971895758647,0.09006635088012423,0.005899336623389118,0.9548455804046857,0.03211218509937185,0.5638919367029966,0.3859539410526441,7.0,3.0745276298734665,5.096870763241308,0.18063144879682927,0.09073390187788297,0.006191773543563724,0.954206602768903,0.055844904740708,0.5426937800209689,0.4549311921851393,11.0,0.15721350582571078,0.8056112044332339,0.016367777819692706,0.08927053866161837,0.0058669805039103925,0.9584664536741215,0.02322305582913013,0.5378912377376279,0.4155490113220851,9.0,0.43193897494758554,0.23781483101855555,-0.04042611665195997,0.08889252672124595,0.0062231305196437025,0.9601703940362086,0.02214890193986093,0.5937775827176749,0.40517789412125027,3.0,4.021793995016371,6.006296544001613,0.21524852264134486,0.0911001829263373,0.0069403405099338475,0.951863684771033,0.06428693026291035,0.641267403018555,0.45850835193370637,5.0
9,60,262,241,0.0034266868486105538,0.0,0.6683732822730335,-0.05856768534812304,0.08944461320480537,0.32811658682292655,1.0940159930476667,0.03199555949304184,0.0893554205291817,0.00583629380770348,0.9582534611288605,0.031050010713734835,0.5451239038028592,0.48731502757579953,7.0,0.8287432589463958,0.05434193956309653,-0.06888825835213144,0.08856823407105595,0.005255275475812506,0.9648562300319488,0.01205320833405917,0.5575435431042189,0.44719534364639985,5.0,0.9923924885344674,2.0991970543700837,0.0800468904692242,0.08944319599847009,0.00671592460621912,0.9495207667731628,0.03379758338429426,0.59061679630036,0.37047671535235505,8.0,0.43740275389174826,1.114495736151841,0.04143957201601829,0.09014568140671568,0.008073410322088274,0.9510117145899895,0.02600000734214969,0.5417371727663587,0.5347735648416311,7.0,0.27289449882281125,0.257604656595367,-0.027445711177236865,0.09030236385694644,0.006887184338835173,0.9584664536741214,0.017607492371148174,0.6372223441347865,0.4565483057184038,2.0,5.187699614080113,7.539634908302567,0.25346835681551066,0.09170364370512053,0.006207544605954583,0.9533546325878594,0.07837287341646157,0.6198384252147694,0.4192628196672247,10.0
