Generator,Nb generated datasets,Estimate agreement,Decision agreement,Standardized difference,CI overlap
HI-VAE_weibull,40,1.0,0.7,1.0,0.838052651546249
HI-VAE_weibull,80,1.0,0.6625,1.0,0.8393824491974563
HI-VAE_weibull,120,1.0,0.6166666666666667,1.0,0.8377884086352485
HI-VAE_weibull,160,1.0,0.65625,1.0,0.8416477561693693
HI-VAE_weibull,200,1.0,0.61,1.0,0.8367670212323791
HI-VAE_piecewise,40,1.0,0.725,1.0,0.8466840846777579
HI-VAE_piecewise,80,1.0,0.6375,1.0,0.8359450121388401
HI-VAE_piecewise,120,1.0,0.6166666666666667,1.0,0.8372014421028237
HI-VAE_piecewise,160,1.0,0.63125,1.0,0.8369428161792326
HI-VAE_piecewise,200,1.0,0.635,1.0,0.8334288190332448
Surv-GAN,40,0.675,0.975,1.0,0.4895726743470016
Surv-GAN,80,0.725,0.9625,1.0,0.5052992937297569
Surv-GAN,120,0.7083333333333334,0.9583333333333334,1.0,0.5082822564180781
Surv-GAN,160,0.73125,0.9625,1.0,0.5145790248994574
Surv-GAN,200,0.715,0.96,1.0,0.5099961406135525
Surv-VAE,40,0.8,0.925,0.975,0.5284779679012834
Surv-VAE,80,0.7625,0.925,0.9875,0.5143069117159336
Surv-VAE,120,0.7333333333333333,0.9166666666666666,0.9916666666666667,0.5124057775223652
Surv-VAE,160,0.6875,0.90625,0.9875,0.5025807305622155
Surv-VAE,200,0.685,0.91,0.99,0.5021095511330149
HI-VAE_weibull_diffusion,40,0.65,0.0,0.975,0.5051944342319132
HI-VAE_weibull_diffusion,80,0.65,0.0,0.9875,0.5054132171746784
HI-VAE_weibull_diffusion,120,0.6,0.0,0.9833333333333333,0.4883103434806406
HI-VAE_weibull_diffusion,160,0.60625,0.0,0.9875,0.4892781610634171
HI-VAE_weibull_diffusion,200,0.585,0.0,0.965,0.476244739829903
HI-VAE_piecewise_diffusion,40,0.0,0.0,0.0,0.0
HI-VAE_piecewise_diffusion,80,0.0,0.0,0.0,0.0
HI-VAE_piecewise_diffusion,120,0.0,0.0,0.0,0.0
HI-VAE_piecewise_diffusion,160,0.0,0.0,0.0,0.0004092665347299361
HI-VAE_piecewise_diffusion,200,0.0,0.0,0.0,0.00032741322778394885
