J-S distance,KS test,Survival curves distance,Detection XGB,NNDR,K-map score,generator
0.0059520225127716745,0.9535213486686622,0.004798635363505824,0.8864521208891047,0.08035979071108579,1.0,HI-VAE_weibull
0.007008411459228043,0.9473767134079093,0.041895531439318755,0.8903005567399491,0.19670810907317943,3.0,HI-VAE_weibull
0.005677081237794485,0.9476918229084607,0.011683150424138596,0.8709595687008251,0.1012767396886701,1.0,HI-VAE_weibull
0.00638651808015361,0.9510004726642509,0.015405518598964689,0.8849730344313711,0.1013874825938928,2.0,HI-VAE_weibull
0.005959857439433448,0.9549393414211438,0.015590463985125468,0.8701272604676406,0.14225878612381335,2.0,HI-VAE_weibull
0.005182185090890996,0.9565148889239009,0.008445789873135883,0.9036458333333334,0.07871513417584551,4.0,HI-VAE_weibull
0.004747973566574243,0.9602962029305183,0.008323329151725378,0.8881830315378525,0.09424668834159963,1.0,HI-VAE_weibull
0.005358628082722679,0.952576020167008,0.010747000442313269,0.9070194341747024,0.09167188947752879,1.0,HI-VAE_weibull
0.005654709617282223,0.9498975894123208,0.016301679454128304,0.9083881396475003,0.0816240826572205,2.0,HI-VAE_weibull
0.0058203462853174855,0.9524184654167325,0.008772628786934026,0.9001388945110106,0.08617538714898142,1.0,HI-VAE_weibull
0.005640890915126761,0.9550968961714195,0.004954826181128398,0.9088101735661341,0.09349154923309498,1.0,HI-VAE_weibull
0.005507579225751667,0.9541515676697653,0.009247300319363648,0.9043064326065055,0.10551278094749636,1.0,HI-VAE_weibull
0.005362223347943094,0.9541515676697653,0.010657630786824624,0.8998734366754221,0.12316493724253239,2.0,HI-VAE_weibull
0.005289280626353549,0.9573026626752796,0.016417204282102728,0.8918356770083716,0.08972548209596688,1.0,HI-VAE_weibull
0.004878980302099913,0.9584055459272097,0.0054325906145015835,0.89823196460912,0.0772926084412339,1.0,HI-VAE_weibull
0.006212593642776292,0.953206239168111,0.02227602622577383,0.8856209370802149,0.10763333798476872,1.0,HI-VAE_weibull
0.005784363263111966,0.9532062391681109,0.01497495672088154,0.9047339012425638,0.08412236492286759,6.0,HI-VAE_weibull
0.005964231357428351,0.9527335749172838,0.014361388998428011,0.8964177997115478,0.08595846858955171,1.0,HI-VAE_weibull
0.004860157176690094,0.9563573341736255,0.005297144103078773,0.8850042372055508,0.08806017987953357,1.0,HI-VAE_weibull
0.0054163808969235625,0.9573026626752796,0.019340212154645906,0.8799776857998705,0.13383771185622953,1.0,HI-VAE_weibull
0.005390500457125559,0.9546242319205923,0.017004929948091517,0.8724736997157456,0.10907982655045763,1.0,HI-VAE_weibull
0.006773819995392419,0.9519458011659051,0.009266503549880598,0.8999948276482441,0.09633603724969955,1.0,HI-VAE_weibull
0.00573405935250981,0.9550968961714195,0.013273516574917089,0.8872148085180388,0.10628923713936768,3.0,HI-VAE_weibull
