J-S distance,KS test,Survival curves distance,Detection XGB,NNDR,K-map score,generator
0.006849367165725123,0.9464962121212122,0.027639888956706257,0.6844889322916666,0.1101839140188648,2.0,HI-VAE_weibull
0.010836121124725704,0.9285037878787878,0.036349399455362995,0.6700846354166666,0.1225628599930913,1.0,HI-VAE_weibull
0.006498549368884409,0.9512310606060606,0.016079042882171452,0.64404296875,0.0836304529944087,4.0,HI-VAE_weibull
0.006476465767981135,0.9493371212121212,0.013471144862641959,0.706298828125,0.24386799401792336,2.0,HI-VAE_weibull
0.006694817164933097,0.9479166666666665,0.0141121199956307,0.674072265625,0.19751304448968468,1.0,HI-VAE_weibull
0.0058230651277648765,0.9460227272727273,0.01940448397944961,0.6848958333333334,0.18082827658493592,3.0,HI-VAE_weibull
0.006481463905670618,0.9450757575757577,0.018739974759979162,0.6692708333333334,0.1366568929622799,2.0,HI-VAE_weibull
0.007299819294343149,0.9375,0.022139964048030113,0.7462565104166666,0.2569196544829952,1.0,HI-VAE_weibull
0.008723796116886465,0.9403409090909091,0.012169923263523006,0.703369140625,0.12860576155216366,1.0,HI-VAE_weibull
0.006853603382493124,0.9455492424242425,0.016214986036836757,0.6644694010416666,0.166540435114529,1.0,HI-VAE_weibull
0.008031893029550659,0.9431818181818183,0.02486495821832396,0.6844075520833334,0.10804699298398497,1.0,HI-VAE_weibull
0.007845816071322854,0.9483901515151515,0.017468724680791442,0.667236328125,0.14079907711320094,2.0,HI-VAE_weibull
0.008997949366460674,0.9393939393939393,0.020638459084444453,0.637451171875,0.12899414105369636,1.0,HI-VAE_weibull
0.00870204923584619,0.9375,0.020900925196415128,0.6848958333333334,0.12589441457766248,1.0,HI-VAE_weibull
0.007966469408674945,0.9469696969696969,0.021187648189206577,0.6555989583333334,0.09716230208645027,4.0,HI-VAE_weibull
0.007240773767944903,0.9479166666666667,0.014473898037770022,0.6630045572916666,0.18107133215298002,1.0,HI-VAE_weibull
0.005988436955448511,0.9517045454545454,0.010760754998106196,0.6690266927083334,0.242992525800092,2.0,HI-VAE_weibull
0.008425161618667897,0.9346590909090909,0.04339355716119482,0.7005208333333334,0.13345633106002378,1.0,HI-VAE_weibull
0.005947717961351478,0.9493371212121211,0.013234728540011542,0.7144368489583334,0.10718064005736531,1.0,HI-VAE_weibull
0.006683517797547425,0.9517045454545454,0.02135029277110077,0.6690266927083334,0.09673555402213864,1.0,HI-VAE_weibull
0.006420315356669007,0.9455492424242425,0.008445685595164325,0.6830240885416666,0.14884988554885967,1.0,HI-VAE_weibull
0.0073274240210284254,0.9427083333333333,0.02415832115966819,0.697265625,0.25583719580771924,1.0,HI-VAE_weibull
0.007502205185223384,0.9403409090909091,0.033745576738514714,0.7196451822916666,0.19166952210193278,2.0,HI-VAE_weibull
0.005704451780211759,0.9488636363636364,0.015986857505649175,0.6451822916666666,0.1060060283071515,1.0,HI-VAE_weibull
0.008119750177852523,0.9493371212121212,0.02293393219120991,0.6673177083333334,0.12807122905126178,2.0,HI-VAE_weibull
0.007136947393576668,0.949810606060606,0.025500427184307232,0.6844889322916666,0.19839298910537742,1.0,HI-VAE_weibull
0.007823536903079723,0.9469696969696971,0.017931814373886534,0.6991373697916666,0.11057168057450628,2.0,HI-VAE_weibull
0.007984832079787577,0.9431818181818182,0.033594200475703405,0.689208984375,0.18558622773428202,2.0,HI-VAE_weibull
0.009546905987703561,0.9303977272727273,0.04246268381073138,0.6930338541666666,0.1370812460730176,1.0,HI-VAE_weibull
0.008139264958634422,0.940814393939394,0.0161527312168332,0.6881510416666666,0.10540072881127793,1.0,HI-VAE_weibull
0.008108320468344575,0.9408143939393938,0.026337503390814455,0.6181640625,0.1828624190459589,1.0,HI-VAE_weibull
0.005878380709419035,0.9483901515151516,0.0190322457862448,0.7054850260416666,0.13103561071130412,1.0,HI-VAE_weibull
0.006433589212145463,0.9535984848484848,0.014009744326269337,0.7137044270833334,0.12891602843265274,1.0,HI-VAE_weibull
0.007290409847144837,0.9436553030303029,0.014161170225429875,0.6476236979166666,0.10346925793362731,3.0,HI-VAE_weibull
0.008070307845268142,0.9422348484848484,0.009895805685340988,0.7172037760416666,0.14778754579833284,1.0,HI-VAE_weibull
0.008280515351581037,0.9403409090909091,0.018126180761883142,0.680908203125,0.0973501576585374,2.0,HI-VAE_weibull
0.007653220930517868,0.9488636363636366,0.020549960971943546,0.6871744791666666,0.1676683933336205,1.0,HI-VAE_weibull
0.005579291294781128,0.9488636363636364,0.016284142048851955,0.6869303385416666,0.17981083767136963,1.0,HI-VAE_weibull
0.00639964822761776,0.9507575757575758,0.013448757522909487,0.6541341145833334,0.27292791081414985,1.0,HI-VAE_weibull
0.006735157450096479,0.9483901515151515,0.019603864219552486,0.6692708333333334,0.21943591185430497,1.0,HI-VAE_weibull
0.008230975173144419,0.9412878787878788,0.031422860786226574,0.710205078125,0.1535763271480801,2.0,HI-VAE_weibull
0.007191801249318689,0.944128787878788,0.02378869967906635,0.615966796875,0.29320055431674147,2.0,HI-VAE_weibull
0.006400888251711014,0.9573863636363636,0.01159151568963268,0.7105305989583334,0.14861721875419584,1.0,HI-VAE_weibull
0.006332248124644549,0.949810606060606,0.01629190320223345,0.7125651041666666,0.14221976337526832,1.0,HI-VAE_weibull
0.007414038169862502,0.9436553030303031,0.010877734309282745,0.67626953125,0.09469283444190975,1.0,HI-VAE_weibull
0.006916242099216144,0.944128787878788,0.013099050630278048,0.682373046875,0.09483819970310191,5.0,HI-VAE_weibull
0.010105260259462874,0.9294507575757577,0.03028756165828964,0.6935221354166666,0.15647430259069434,2.0,HI-VAE_weibull
0.006581476171549769,0.9488636363636364,0.023766699753518836,0.6693522135416666,0.10572001327362325,1.0,HI-VAE_weibull
0.006453080453877488,0.9493371212121211,0.020990750119159046,0.703369140625,0.1858289311923411,1.0,HI-VAE_weibull
0.006653656733752408,0.9483901515151516,0.019631724695079653,0.6714680989583334,0.13936087033325276,1.0,HI-VAE_weibull
0.006885706419049969,0.9483901515151515,0.020054229099587664,0.6923828125,0.16138141558838712,1.0,HI-VAE_weibull
0.007350206805784016,0.9488636363636364,0.012318968323928581,0.644775390625,0.1401045540419744,1.0,HI-VAE_weibull
0.007327858495808115,0.9469696969696971,0.015608566652960083,0.6627604166666666,0.17383891007519806,1.0,HI-VAE_weibull
0.00885048784343654,0.9389204545454546,0.0495702174707054,0.736572265625,0.136707502078144,1.0,HI-VAE_weibull
0.00669813763963727,0.9455492424242423,0.020097191760526562,0.6493326822916666,0.08558132581895954,3.0,HI-VAE_weibull
0.008535194933949749,0.9427083333333333,0.00940669351255983,0.6646321614583334,0.14863476893538197,1.0,HI-VAE_weibull
0.00657990347379609,0.9427083333333333,0.020909206472317893,0.66064453125,0.1124496059517651,1.0,HI-VAE_weibull
0.00616433999251371,0.9502840909090909,0.013835443103978079,0.639892578125,0.11776036113245762,4.0,HI-VAE_weibull
0.00781457424597163,0.9351325757575758,0.007456776445798143,0.6197102864583334,0.12463096156002569,1.0,HI-VAE_weibull
0.007181043804516165,0.9460227272727273,0.010148813443926435,0.685791015625,0.16643353610048017,1.0,HI-VAE_weibull
0.006520685881101457,0.9507575757575758,0.01078185915433282,0.6918131510416666,0.12462564641917447,1.0,HI-VAE_weibull
0.007265312720208863,0.940340909090909,0.02587972083971757,0.6500651041666666,0.1014378812107891,1.0,HI-VAE_weibull
0.008036654433364794,0.9427083333333333,0.019529821277845343,0.689208984375,0.14287621051906493,1.0,HI-VAE_weibull
0.005295321476297254,0.9517045454545453,0.016330051145762903,0.6620279947916666,0.11800789744252742,1.0,HI-VAE_weibull
0.006594525109007084,0.9479166666666667,0.009785989178288441,0.6570638020833334,0.11988081560062257,4.0,HI-VAE_weibull
0.0073870127155369536,0.9436553030303031,0.024012400254210097,0.705810546875,0.10551996033000632,4.0,HI-VAE_weibull
0.0058536770587893,0.9545454545454544,0.015987287561224188,0.6617838541666666,0.1352455636631927,1.0,HI-VAE_weibull
0.008691527080654187,0.9455492424242423,0.02038741302806488,0.688232421875,0.18404849326803627,1.0,HI-VAE_weibull
0.006877019479760584,0.9455492424242423,0.009275204727245632,0.6773274739583334,0.2760205079902717,1.0,HI-VAE_weibull
0.007765966094015436,0.9512310606060607,0.015000900121308391,0.6998697916666666,0.09875687731239806,1.0,HI-VAE_weibull
0.0051531155027527056,0.9578598484848485,0.020442867150966264,0.6971842447916666,0.1656826238676584,1.0,HI-VAE_weibull
0.006702244164172216,0.9507575757575757,0.012179197901650972,0.689453125,0.10632968243096723,1.0,HI-VAE_weibull
0.006566258064152939,0.9479166666666667,0.03515326489783212,0.6527506510416666,0.15984602778810228,1.0,HI-VAE_weibull
0.00729519561431452,0.9412878787878789,0.011676131271574118,0.6471354166666666,0.12523786240409215,1.0,HI-VAE_weibull
