Generator,log p_value
HI-VAE_weibull,0.6868752599765453
HI-VAE_weibull,0.07373562136469317
HI-VAE_weibull,1.4964570330920952
HI-VAE_weibull,0.18334896472345869
HI-VAE_weibull,0.44790297670949414
HI-VAE_weibull,1.1115086975905504
HI-VAE_weibull,0.8584193924218925
HI-VAE_weibull,0.3324726464198059
HI-VAE_weibull,0.7459217378846518
HI-VAE_weibull,0.1065882096307643
HI-VAE_weibull,0.9938623348858187
HI-VAE_weibull,0.05128558837561751
HI-VAE_weibull,0.6397021698497994
HI-VAE_weibull,0.0049344685974696744
HI-VAE_weibull,1.342946144016501
HI-VAE_weibull,0.802962502047727
HI-VAE_weibull,0.059724885152683524
HI-VAE_weibull,0.2875727911583594
HI-VAE_weibull,0.027741633839756894
HI-VAE_weibull,0.8851730493992789
HI-VAE_weibull,0.9249920627496568
HI-VAE_weibull,0.11445397136966284
HI-VAE_weibull,0.8732098497077522
HI-VAE_weibull,1.1112688816104566
HI-VAE_weibull,0.2677148414320869
HI-VAE_weibull,0.0412239726344685
HI-VAE_weibull,1.089352098474284
HI-VAE_weibull,0.1502216922831942
HI-VAE_weibull,0.861174820484293
HI-VAE_weibull,0.07325048545550984
HI-VAE_weibull,2.104652875389941
HI-VAE_weibull,0.7175483803722623
HI-VAE_weibull,0.3910123390560153
HI-VAE_weibull,0.24856511336916237
HI-VAE_weibull,0.7735857933250281
HI-VAE_weibull,0.3267358204361661
HI-VAE_weibull,1.6686368982427422
HI-VAE_weibull,2.68612755569788
HI-VAE_weibull,1.530537445218162
HI-VAE_weibull,0.7200822710170949
HI-VAE_weibull,0.3832761793613319
HI-VAE_weibull,3.623768220897546
HI-VAE_weibull,0.6167665344447151
HI-VAE_weibull,0.32116415544063864
HI-VAE_weibull,0.1704508089456197
HI-VAE_weibull,2.2381936554464374
HI-VAE_weibull,0.25054263940218097
HI-VAE_weibull,0.3690593603084921
HI-VAE_weibull,0.17524071584617587
HI-VAE_weibull,0.2892941442901057
HI-VAE_weibull,0.30558186533423765
HI-VAE_weibull,0.24668814974311307
HI-VAE_weibull,0.7375084498104115
HI-VAE_weibull,0.9407994739451746
HI-VAE_weibull,0.3444447223280275
HI-VAE_weibull,0.4528703529515947
HI-VAE_weibull,3.0397014652139505
HI-VAE_weibull,0.5055421586268085
HI-VAE_weibull,0.14984120823308517
HI-VAE_weibull,0.3259646657993397
HI-VAE_weibull,0.6144250540154593
HI-VAE_weibull,0.4298292205628492
HI-VAE_weibull,0.3336066090640293
HI-VAE_weibull,0.28154856800785216
HI-VAE_weibull,0.11923072614753184
HI-VAE_weibull,0.042562574847684886
HI-VAE_weibull,0.01662415159579619
HI-VAE_weibull,0.48077144226435115
HI-VAE_weibull,0.6997530703288928
HI-VAE_weibull,3.942723585119842
HI-VAE_weibull,0.5487491909691958
HI-VAE_weibull,1.384078216772494
HI-VAE_weibull,1.2748110845367977
HI-VAE_weibull,1.1030366519036254
HI-VAE_weibull,0.19143164350514077
HI-VAE_weibull,0.37105858457957736
HI-VAE_weibull,1.7085472816175569
HI-VAE_weibull,0.9589416779288821
HI-VAE_weibull,2.163460867803758
HI-VAE_weibull,0.5682484001224248
HI-VAE_weibull,0.12836550650793543
HI-VAE_weibull,0.44742253051401926
HI-VAE_weibull,0.14359817049509632
HI-VAE_weibull,1.15775685200878
HI-VAE_weibull,1.2878543715812885
HI-VAE_weibull,0.8911473284781143
HI-VAE_weibull,0.9617988379994943
HI-VAE_weibull,0.10616585950801012
HI-VAE_weibull,0.3901063399932533
HI-VAE_weibull,0.2849079740256809
HI-VAE_weibull,0.02590961016966128
HI-VAE_weibull,0.22478087478507952
HI-VAE_weibull,0.6567785105602265
HI-VAE_weibull,0.3236850957760706
HI-VAE_weibull,1.6876204129889143
HI-VAE_weibull,0.032255841601754466
HI-VAE_weibull,0.18270093003539542
HI-VAE_weibull,0.3955645435309314
HI-VAE_weibull,1.1608305195035322
HI-VAE_weibull,0.14387865811827083
HI-VAE_weibull,0.42754893888721324
HI-VAE_weibull,1.8795563726835829
HI-VAE_weibull,2.2062077915096707
HI-VAE_weibull,0.24710770351196512
HI-VAE_weibull,0.953594645671422
HI-VAE_weibull,0.2568180452101314
HI-VAE_weibull,0.15963501829905988
HI-VAE_weibull,0.11888766914327056
HI-VAE_weibull,1.4809746672231032
HI-VAE_weibull,1.4216681997994205
HI-VAE_weibull,0.6092614993080372
HI-VAE_weibull,0.05040613238350293
HI-VAE_weibull,0.054169769843758646
HI-VAE_weibull,0.33676162613784133
HI-VAE_weibull,0.8785483317741625
HI-VAE_weibull,0.14554553546916793
HI-VAE_weibull,0.24116398197406988
HI-VAE_weibull,0.4908482000880176
HI-VAE_weibull,0.3186028672355097
HI-VAE_weibull,0.9874248363419704
HI-VAE_weibull,0.7144524235098886
HI-VAE_weibull,0.8002067218261804
HI-VAE_weibull,0.24120188557436514
HI-VAE_weibull,1.1362269544719403
HI-VAE_weibull,0.7186414725118218
HI-VAE_weibull,2.630191523017696
HI-VAE_weibull,0.04488972628336152
HI-VAE_weibull,0.887226466096892
HI-VAE_weibull,0.27330487863723785
HI-VAE_weibull,0.33735593550672205
HI-VAE_weibull,0.39206002015971286
HI-VAE_weibull,0.8493470733309675
HI-VAE_weibull,2.1951002214629356
HI-VAE_weibull,0.7403424892854729
HI-VAE_weibull,0.846383134815963
HI-VAE_weibull,0.609985601443384
HI-VAE_weibull,0.7072549015172523
HI-VAE_weibull,0.6304491906258758
HI-VAE_weibull,2.0621854802624044
HI-VAE_weibull,0.005135937623661568
HI-VAE_weibull,2.194807228968334
HI-VAE_weibull,0.5311558899747622
HI-VAE_weibull,0.24292708301527344
HI-VAE_weibull,0.002952141610744924
HI-VAE_weibull,0.36096583575533425
HI-VAE_weibull,1.1836972763793472
HI-VAE_weibull,1.5538007538255127
HI-VAE_weibull,0.27429404102705335
HI-VAE_weibull,1.339111146220551
HI-VAE_weibull,1.061888248227603
HI-VAE_weibull,0.32367901988891273
HI-VAE_weibull,1.1104520419561792
HI-VAE_weibull,0.02216830098035357
HI-VAE_weibull,0.03294558339718205
HI-VAE_weibull,0.056063888600000826
HI-VAE_weibull,0.6176199458540896
HI-VAE_weibull,1.9307703638914526
HI-VAE_weibull,1.058361521600886
HI-VAE_weibull,0.6473718107571147
HI-VAE_weibull,0.8322116549213437
HI-VAE_weibull,1.5350580206672866
HI-VAE_weibull,1.304728662677112
HI-VAE_weibull,2.053165555677319
HI-VAE_weibull,1.3679849671994848
HI-VAE_weibull,0.539678468542068
HI-VAE_weibull,0.7467757623401068
HI-VAE_weibull,0.48165808939263016
HI-VAE_weibull,0.06117643576339067
HI-VAE_weibull,0.16207723986215372
HI-VAE_weibull,0.010468909777346307
HI-VAE_weibull,0.027304906105281846
HI-VAE_weibull,0.46453282345771
HI-VAE_weibull,0.18489912391755556
HI-VAE_weibull,1.523459906715776
HI-VAE_weibull,1.8828194187482339
HI-VAE_weibull,0.7024714288039059
HI-VAE_weibull,0.1934087210220786
HI-VAE_weibull,0.014145461539557943
HI-VAE_weibull,0.2868807894642218
HI-VAE_weibull,0.7842721988333953
HI-VAE_weibull,0.23356876156296766
HI-VAE_weibull,0.5756392434865232
HI-VAE_weibull,1.2975945505624973
HI-VAE_weibull,0.23377381249325893
HI-VAE_weibull,0.4206745093252443
HI-VAE_weibull,0.5668527964840182
HI-VAE_weibull,0.6688298059450256
HI-VAE_weibull,0.3840143965197601
HI-VAE_weibull,1.5555909106851862
HI-VAE_weibull,0.07205812304483364
HI-VAE_weibull,0.7192350464996033
HI-VAE_weibull,0.12024872902597665
HI-VAE_weibull,0.43502317741480157
HI-VAE_weibull,0.2825911454983584
HI-VAE_weibull,0.39306494751612564
HI-VAE_weibull,0.4027732258615291
HI-VAE_weibull,0.11528270075455468
HI-VAE_weibull,0.8726900110041859
HI-VAE_weibull,0.39926317002668754
HI-VAE_weibull,0.3955654953218362
HI-VAE_piecewise,0.08794745656467705
HI-VAE_piecewise,0.18035603185474017
HI-VAE_piecewise,0.7239683463121049
HI-VAE_piecewise,0.7218175542107246
HI-VAE_piecewise,2.2796708905419742
HI-VAE_piecewise,0.20997290723509926
HI-VAE_piecewise,1.3778885298787134
HI-VAE_piecewise,1.1615814983369142
HI-VAE_piecewise,2.039870018891426
HI-VAE_piecewise,0.5583692326887688
HI-VAE_piecewise,0.8739120108790144
HI-VAE_piecewise,0.4234065301624558
HI-VAE_piecewise,0.67591058118528
HI-VAE_piecewise,0.07213535175798916
HI-VAE_piecewise,0.4279396370566536
HI-VAE_piecewise,0.04285353727511249
HI-VAE_piecewise,1.5103617070614468
HI-VAE_piecewise,0.20822592750511465
HI-VAE_piecewise,0.2614484470992468
HI-VAE_piecewise,2.378338937760081
HI-VAE_piecewise,0.5494020488927613
HI-VAE_piecewise,1.1588749433301704
HI-VAE_piecewise,0.32125644123841846
HI-VAE_piecewise,1.1282722652673973
HI-VAE_piecewise,1.1390683236492058
HI-VAE_piecewise,0.7994361428298571
HI-VAE_piecewise,0.8113390219150108
HI-VAE_piecewise,0.024752972641265154
HI-VAE_piecewise,0.22622994164536284
HI-VAE_piecewise,2.0561909454782614
HI-VAE_piecewise,0.11907210408490272
HI-VAE_piecewise,0.19103249666077513
HI-VAE_piecewise,0.13815531549832571
HI-VAE_piecewise,0.6775280672595044
HI-VAE_piecewise,0.9803111409031583
HI-VAE_piecewise,0.14627837513032274
