J-S distance,KS test,Survival curves distance,Detection XGB,NSND,K-map score,Identifiability score,NNDR,generator
0.008007404064838004,0.9313446969696969,0.028631596452365862,0.6860430428297464,0.12075406805836168,1.0,0.5104166666666666,0.8324820653173096,HI-VAE_weibull
0.007856550939579798,0.9346590909090909,0.025322504648970557,0.7365864052844662,0.1035549287918291,3.0,0.4479166666666667,0.8158131647183818,HI-VAE_weibull
0.008810012969396751,0.940814393939394,0.028325319203818422,0.7360252858867817,0.08783955395915811,2.0,0.53125,0.823928788617217,HI-VAE_weibull
0.008010281892828567,0.9351325757575757,0.024951272791423628,0.6693479650543364,0.22902645218226303,1.0,0.4739583333333333,0.8074352464908813,HI-VAE_weibull
0.008144890154298897,0.9346590909090909,0.0230446608090073,0.7306697918886285,0.10677161043141721,4.0,0.46875,0.8126950086278822,HI-VAE_weibull
0.0074168213701317105,0.9412878787878788,0.012462817923519765,0.6438845088429577,0.10434320778558119,1.0,0.484375,0.8197459903934785,HI-VAE_weibull
0.007980851860024143,0.9375,0.016615102212569878,0.7019319553945593,0.11507162563435051,5.0,0.4895833333333333,0.8148637975295713,HI-VAE_weibull
0.010414933858261687,0.9303977272727273,0.027837663348560367,0.7530222316925919,0.11214086848041782,1.0,0.4166666666666667,0.826363788124645,HI-VAE_weibull
0.009229945534177109,0.9375,0.011036638321975486,0.7036082108104269,0.11268890261474236,1.0,0.4739583333333333,0.8241187479721767,HI-VAE_weibull
0.008875094324494709,0.9303977272727271,0.022267249914669378,0.7143937779671852,0.18668444475678792,2.0,0.5,0.8248736849414944,HI-VAE_weibull
0.00832690441846402,0.9427083333333333,0.016637644084609323,0.7146281696143193,0.14387750842391198,1.0,0.4583333333333333,0.8192306507931115,HI-VAE_weibull
0.008381679292672823,0.9379734848484849,0.018522488519776607,0.7157184459123519,0.19168892557961392,2.0,0.4739583333333333,0.8224865814536245,HI-VAE_weibull
0.008402119847873925,0.9322916666666667,0.020917938149438754,0.711570424035798,0.1085683844768313,2.0,0.5052083333333334,0.8182375131714039,HI-VAE_weibull
0.009603769241027044,0.940814393939394,0.035034046693814894,0.6987747709354357,0.2242750688381917,2.0,0.4947916666666667,0.8178208487521503,HI-VAE_weibull
0.008492163136146215,0.9327651515151515,0.02988857706953241,0.6903118119184601,0.206616244820602,1.0,0.421875,0.8132381206814546,HI-VAE_weibull
0.00944737432779574,0.9351325757575758,0.012483940913057375,0.7477874849065984,0.08758802693184269,1.0,0.5,0.8148678295339565,HI-VAE_weibull
0.009120265570924168,0.9322916666666667,0.013606945950133951,0.7265324241778536,0.12739554956100207,1.0,0.4635416666666667,0.8160032981489928,HI-VAE_weibull
0.006565494915448237,0.9403409090909091,0.015733408565852425,0.7108281838198736,0.13887759988022066,1.0,0.4427083333333333,0.8125020112798426,HI-VAE_weibull
0.009297950437483197,0.9270833333333335,0.015831385972356546,0.7034270899921868,0.12605373956286037,1.0,0.4739583333333333,0.8180968336488026,HI-VAE_weibull
0.008102335375136185,0.9375,0.009463623015663253,0.6988813125932241,0.1924885782707483,1.0,0.4427083333333333,0.8133910417615045,HI-VAE_weibull
0.00879553686089731,0.9375,0.022798616369486213,0.6864017330776334,0.10770387982748227,5.0,0.4791666666666667,0.8185430166216594,HI-VAE_weibull
0.007239518660538294,0.9393939393939394,0.017701943939275787,0.6594644506001848,0.17033030180629352,1.0,0.46875,0.8185718745289765,HI-VAE_weibull
0.008978486790407504,0.9379734848484849,0.017598155076618074,0.7204027274664394,0.19277935968204987,2.0,0.5052083333333334,0.8176065344950848,HI-VAE_weibull
0.007850287525530643,0.9370265151515152,0.030223893903901514,0.6761843880957454,0.10036220322273758,1.0,0.4791666666666667,0.8061672556364613,HI-VAE_weibull
0.00910261535692092,0.9365530303030304,0.015491992222814601,0.7291853114567796,0.08683451584015095,1.0,0.4583333333333333,0.8201544224465429,HI-VAE_weibull
0.009494770124548937,0.9313446969696969,0.03427568994524253,0.7105476241210313,0.17195498548096608,1.0,0.4375,0.8017031817604696,HI-VAE_weibull
0.0068573638437947945,0.9436553030303029,0.015569608618808956,0.6719724412245187,0.20912122097862973,3.0,0.5,0.8241036506987601,HI-VAE_weibull
0.006821141216596749,0.9455492424242423,0.010916699683137833,0.6937779671851694,0.09628149318628432,1.0,0.46875,0.8155920561085582,HI-VAE_weibull
0.0068676884832278625,0.940814393939394,0.008533520043731877,0.7050749342993111,0.1483468591901775,1.0,0.4739583333333333,0.809556478498417,HI-VAE_weibull
0.008982904831796914,0.9365530303030302,0.01244728882118203,0.6783187726401023,0.20596014098667773,1.0,0.4791666666666667,0.814905506791784,HI-VAE_weibull
0.006627844374909961,0.9398674242424243,0.03456032057934204,0.6675083457631934,0.24214238978616165,1.0,0.4427083333333333,0.8146882933178878,HI-VAE_weibull
0.007800127902544024,0.9294507575757577,0.030703047489842622,0.6947048796079267,0.10979320274187788,3.0,0.4322916666666667,0.8116710912662876,HI-VAE_weibull
0.009093542693881664,0.9232954545454546,0.0433255495275909,0.6928475033738192,0.10727019022584124,1.0,0.4583333333333333,0.8219469093980756,HI-VAE_weibull
0.008037776619881924,0.9393939393939393,0.01932941181021607,0.6463172100291215,0.10299081903189004,1.0,0.484375,0.8161674388120467,HI-VAE_weibull
0.0068869128118730135,0.9393939393939393,0.013439045151638568,0.6461680517082179,0.0990995169499278,1.0,0.4947916666666667,0.8124479096494064,HI-VAE_weibull
0.00836134947406099,0.9351325757575757,0.014725800110935779,0.6930321755806521,0.13219572641080324,1.0,0.4947916666666667,0.7977673726697732,HI-VAE_weibull
0.0077859232773500155,0.9360795454545454,0.014815022005296483,0.7201008594360396,0.16158029428721368,1.0,0.4427083333333333,0.816220662297739,HI-VAE_weibull
0.009002477825115414,0.9351325757575758,0.013020667351587755,0.7351658498472904,0.10726791276762071,1.0,0.4739583333333333,0.808044167884733,HI-VAE_weibull
0.008555861303052074,0.9261363636363636,0.027878726252119942,0.7228886994814973,0.10435011028481174,1.0,0.4583333333333333,0.8302269364647156,HI-VAE_weibull
0.006788146185947314,0.9436553030303031,0.01677687836456894,0.6179842318346473,0.20134576398410117,2.0,0.515625,0.8200473039449194,HI-VAE_weibull
0.007729382701340958,0.9332386363636364,0.020249801552905525,0.6769408338660416,0.201406195572266,2.0,0.4947916666666667,0.8072220871851401,HI-VAE_weibull
0.008567995050586167,0.9322916666666667,0.018914868749016947,0.6938383407912495,0.16107533569380628,1.0,0.4479166666666667,0.822469293094746,HI-VAE_weibull
0.009217519027037682,0.9322916666666667,0.025117484754815622,0.7006143902265787,0.11736839487071621,1.0,0.5052083333333334,0.8224665335679386,HI-VAE_weibull
0.00768473518352973,0.9460227272727274,0.016152366203031482,0.6959407628382698,0.22248222485635857,2.0,0.4739583333333333,0.8119152041033161,HI-VAE_weibull
0.007286692904966808,0.9332386363636364,0.03546721399358396,0.7332942680588109,0.11920040987943718,1.0,0.5052083333333334,0.8110090357354309,HI-VAE_weibull
0.00929780484889268,0.9209280303030304,0.03742025434562273,0.7276901768591519,0.1334313010272671,1.0,0.515625,0.8125198956697033,HI-VAE_weibull
0.007603618680371484,0.9431818181818182,0.025310984937914786,0.6885006037360608,0.18259818317853205,1.0,0.4583333333333333,0.8223698404137643,HI-VAE_weibull
0.007369516752261989,0.9379734848484849,0.009114600361853954,0.6934903047091413,0.09065410027294019,1.0,0.4791666666666667,0.8100422806248452,HI-VAE_weibull
