J-S distance,KS test,Survival curves distance,Detection XGB,NNDR,K-map score,generator
0.00649711078327756,0.9611581920903954,0.03422351444946275,0.7275916704391128,0.2360580368302053,6.0,HI-VAE_weibull
0.0060246308657360475,0.9636299435028248,0.034841923901006495,0.7185472310245964,0.11689561821016123,4.0,HI-VAE_weibull
0.006695055867177876,0.9590395480225987,0.036802337236582466,0.7625509280217292,0.22401143843902024,4.0,HI-VAE_weibull
0.006510839940995013,0.9615112994350281,0.029336583900136593,0.7523351441074392,0.13673337269543226,1.0,HI-VAE_weibull
0.0064020924907196115,0.9646892655367231,0.03193712468814089,0.7173117549419044,0.2426896291823946,4.0,HI-VAE_weibull
0.006948470741634342,0.9579802259887006,0.04175941253918219,0.7929134600875207,0.22909798657553979,4.0,HI-VAE_weibull
0.005602566848811218,0.9650423728813559,0.03480587834970222,0.7364795533423871,0.2042215607031781,1.0,HI-VAE_weibull
0.005328858947228194,0.9668079096045198,0.03959773373653148,0.7894729892862531,0.2564987197391424,5.0,HI-VAE_weibull
0.00699053401077531,0.9600988700564973,0.048702605266885614,0.770069413007394,0.22217367079535028,7.0,HI-VAE_weibull
0.007275396260328772,0.9516242937853107,0.029520897857627505,0.7684510336502187,0.2197372880685632,3.0,HI-VAE_weibull
0.00489657731939717,0.9657485875706214,0.021485432248996243,0.7352761430511543,0.21900813311221737,3.0,HI-VAE_weibull
0.006055234408444011,0.9590395480225987,0.026469272443528903,0.759161385242191,0.1668678607227661,5.0,HI-VAE_weibull
0.00615526713501575,0.9600988700564973,0.03389718295867477,0.727459634827222,0.1517551423730783,1.0,HI-VAE_weibull
0.00620292506535568,0.9576271186440678,0.044370503190976025,0.7511355062622606,0.18014524504965804,8.0,HI-VAE_weibull
0.006779521490439343,0.963276836158192,0.036412975875405866,0.7262430209748001,0.14936489077596257,5.0,HI-VAE_weibull
0.004654968791776027,0.9689265536723163,0.0447017349056188,0.7450354609929077,0.24479093226276497,5.0,HI-VAE_weibull
0.00638483625400765,0.9639830508474576,0.03144829474692981,0.7466066847744077,0.1568342174263045,4.0,HI-VAE_weibull
0.007754855055521373,0.955861581920904,0.039579442062193874,0.7373264674815151,0.3010179591835734,6.0,HI-VAE_weibull
0.0066135780397218675,0.963276836158192,0.032767564755222994,0.7139674815150144,0.16119767965698134,3.0,HI-VAE_weibull
0.006014160456111112,0.9650423728813559,0.03580175068037042,0.7721536894522408,0.15303281307616945,2.0,HI-VAE_weibull
0.005897190436862769,0.9664548022598871,0.028163705015340695,0.7469028217896485,0.14777561396280547,2.0,HI-VAE_weibull
0.0056827664340301865,0.9618644067796609,0.029527069241307616,0.757924022936472,0.1649287348849014,3.0,HI-VAE_weibull
0.005784330692041367,0.9622175141242938,0.05435068569220633,0.7592858759619737,0.16258119478018485,7.0,HI-VAE_weibull
0.006291193140955199,0.965042372881356,0.03272569824365932,0.7649860419496002,0.11827980253322712,3.0,HI-VAE_weibull
0.004265319134932597,0.9721045197740114,0.02859020373704755,0.7458239022181983,0.18033485585049178,2.0,HI-VAE_weibull
0.006042733382582806,0.9636299435028248,0.03949407668484433,0.73346159649917,0.1683150735067603,4.0,HI-VAE_weibull
0.006724939680634139,0.9615112994350282,0.04435445366684278,0.7609834766862834,0.20405590636861276,4.0,HI-VAE_weibull
0.006204102131699273,0.9629237288135593,0.037079358085435034,0.7799626527840651,0.25415540112715684,6.0,HI-VAE_weibull
0.0062001953677383904,0.9611581920903954,0.04156027950457243,0.7500301795684322,0.20181888236985832,4.0,HI-VAE_weibull
0.006355460259970831,0.9523305084745762,0.03374721207700464,0.7554662743322771,0.19770441845035916,5.0,HI-VAE_weibull
0.0050504045580270695,0.971045197740113,0.038344738718790086,0.740500980835974,0.2074205492153918,4.0,HI-VAE_weibull
0.006592202921443433,0.9544491525423728,0.0453636099132514,0.7298532518484986,0.29417043570294354,5.0,HI-VAE_weibull
0.007400024285247533,0.9548022598870056,0.04310472293211003,0.7319601629696695,0.28367503627441126,5.0,HI-VAE_weibull
0.004873853611884356,0.9678672316384179,0.03357377852836563,0.7823638146974499,0.17219083261853046,2.0,HI-VAE_weibull
0.007115624703608333,0.9590395480225987,0.03972095541785518,0.7388373321261505,0.2765556344970101,6.0,HI-VAE_weibull
0.0045877642334273905,0.9766949152542374,0.02530081512121973,0.7267787083144711,0.1451941656488504,4.0,HI-VAE_weibull
0.005552617269928828,0.9657485875706214,0.03802354990153892,0.7695356118907499,0.28241235302260836,4.0,HI-VAE_weibull
0.0076474920050543654,0.9512711864406779,0.037416494552687536,0.7397408329560886,0.23300157024788856,6.0,HI-VAE_weibull
0.005902780309700241,0.9636299435028248,0.03498602010041352,0.7458842613550627,0.23065777099466353,7.0,HI-VAE_weibull
0.006809882443100559,0.9586864406779662,0.03887269272160781,0.7308303153764901,0.26237087746255267,5.0,HI-VAE_weibull
0.006676753471464032,0.9569209039548022,0.05243894582289105,0.7418119058397464,0.1627996060397901,3.0,HI-VAE_weibull
