J-S distance,KS test,Survival curves distance,Detection XGB,NSND,K-map score,Identifiability score,NNDR,generator
0.0053433208786111555,0.9632867132867132,0.022763479911419016,0.8135355029585799,0.08673469405432585,2.0,0.4423076923076923,0.7269123486217317,HI-VAE_weibull
0.005208059685966217,0.9702797202797201,0.022185794446400498,0.8251849112426035,0.13122374499770623,3.0,0.46153846153846156,0.7290769559744394,HI-VAE_weibull
0.004344731965519238,0.975174825174825,0.025872438146626108,0.8436390532544378,0.1715725426580146,2.0,0.48846153846153845,0.7315704249444455,HI-VAE_weibull
0.005302294821265479,0.9657342657342657,0.035148567999198306,0.8554733727810652,0.10600589233948352,2.0,0.46153846153846156,0.7205596287495165,HI-VAE_weibull
0.00300434281901571,0.9769230769230769,0.02522873935224764,0.8333579881656805,0.07985777400254883,1.0,0.46923076923076923,0.7148411573495959,HI-VAE_weibull
0.0054399483477209,0.9653846153846153,0.02189937857848765,0.8250739644970414,0.0993046532803914,1.0,0.41923076923076924,0.7065989700107652,HI-VAE_weibull
0.004171814560611325,0.9706293706293707,0.03503589036588695,0.8470414201183433,0.12480449676388655,2.0,0.43846153846153846,0.6839453996018217,HI-VAE_weibull
0.004603965137210992,0.9713286713286713,0.03517948391562777,0.8627218934911243,0.10882619425878431,1.0,0.48846153846153845,0.6841325429929742,HI-VAE_weibull
0.004909601963191039,0.9657342657342657,0.03352682797539738,0.8687869822485206,0.09083778509921837,1.0,0.4807692307692308,0.6815543488594283,HI-VAE_weibull
0.004487918751065333,0.9695804195804194,0.027895102808228014,0.8258136094674556,0.07736631222314629,1.0,0.5115384615384615,0.7070884775712305,HI-VAE_weibull
0.004012162746207971,0.972027972027972,0.020814038191628678,0.8508875739644971,0.09028643190666912,2.0,0.46153846153846156,0.7111860162693343,HI-VAE_weibull
0.0027679001570064285,0.9758741258741257,0.015735402667527362,0.8490384615384615,0.09432752407835977,2.0,0.46923076923076923,0.7249263680276884,HI-VAE_weibull
0.004479398840863935,0.9744755244755243,0.02178222753741309,0.828180473372781,0.1446926612827012,2.0,0.5076923076923077,0.6615063342060257,HI-VAE_weibull
0.004742139620473602,0.9667832167832168,0.0220296484516116,0.8534023668639052,0.09672568118984065,2.0,0.45,0.6985139213253062,HI-VAE_weibull
0.005250835057180942,0.9688811188811189,0.03047795471991859,0.8082470414201183,0.08815390344563179,3.0,0.46923076923076923,0.68479853080221,HI-VAE_weibull
0.0036704842020677127,0.9716783216783217,0.01794213853519473,0.8309911242603552,0.17209214477781257,2.0,0.5192307692307693,0.689079088149718,HI-VAE_weibull
0.005485465747546385,0.9667832167832167,0.02957946601062116,0.8253698224852071,0.1762701824609106,2.0,0.47692307692307695,0.7197866304995852,HI-VAE_weibull
0.0066315672137595115,0.9618881118881117,0.03309374890835359,0.8100221893491124,0.12146151684325804,1.0,0.5230769230769231,0.7010541584660395,HI-VAE_weibull
0.0043285078040336735,0.9695804195804194,0.03250522990069044,0.8600591715976332,0.061384716509890136,1.0,0.49230769230769234,0.7109854372064593,HI-VAE_weibull
0.005520440268971334,0.965034965034965,0.023429927619969697,0.8439349112426034,0.13331970580886973,1.0,0.4461538461538462,0.7203484619416308,HI-VAE_weibull
0.004524450333611415,0.9699300699300699,0.0320207281917856,0.8181952662721894,0.085904985721651,2.0,0.47307692307692306,0.6828375003348106,HI-VAE_weibull
0.005587996687689864,0.9667832167832167,0.0266189213314601,0.8232248520710058,0.07113777694841263,2.0,0.4346153846153846,0.7182050795118781,HI-VAE_weibull
0.00410427841832809,0.9751748251748252,0.02035754323134117,0.8236686390532544,0.12515436818703474,1.0,0.4461538461538462,0.7138703647409113,HI-VAE_weibull
0.0043410070389250715,0.9755244755244754,0.021246562955773093,0.8498520710059172,0.0721236712286466,3.0,0.49615384615384617,0.7057915279712645,HI-VAE_weibull
0.005164138693743491,0.9706293706293706,0.028107237505616757,0.8479289940828403,0.08274960371053501,5.0,0.4461538461538462,0.7322143208460431,HI-VAE_weibull
0.00419826940690124,0.9706293706293706,0.025121753058749908,0.8282544378698224,0.1962239288053851,3.0,0.45384615384615384,0.7218392990358278,HI-VAE_weibull
0.005888645187299784,0.9632867132867133,0.030602391826490896,0.8205621301775148,0.0662746579415858,2.0,0.4576923076923077,0.7165262480262709,HI-VAE_weibull
0.0033317619226531157,0.9807692307692307,0.016801383106468525,0.8452662721893491,0.18204590430266673,2.0,0.4846153846153846,0.7267533938966866,HI-VAE_weibull
0.005151288032448046,0.9671328671328671,0.02843004881014951,0.822559171597633,0.08258310650587541,2.0,0.47307692307692306,0.7317643425046982,HI-VAE_weibull
0.00436132026150716,0.9727272727272727,0.02603933252903525,0.837130177514793,0.09820691710322961,1.0,0.4423076923076923,0.7023371456420403,HI-VAE_weibull
0.003732554408071671,0.9786713286713288,0.01911575722265473,0.840458579881657,0.0722925574791957,1.0,0.45,0.7063327528694191,HI-VAE_weibull
0.003959984930316806,0.9706293706293707,0.027902541233165348,0.8618343195266271,0.14838645800906622,4.0,0.47307692307692306,0.7303950508999328,HI-VAE_weibull
0.0033521355866734143,0.98006993006993,0.02303345419952421,0.8327662721893491,0.10415234875020629,1.0,0.5038461538461538,0.724476965136919,HI-VAE_weibull
0.0035833051286264382,0.974125874125874,0.020182532655470854,0.8460059171597634,0.08701078283804595,1.0,0.4576923076923077,0.6900199384228342,HI-VAE_weibull
0.004228658852928317,0.974825174825175,0.032311389783850966,0.8718195266272188,0.10765197797846592,1.0,0.5038461538461538,0.7181364913250025,HI-VAE_weibull
0.0035100464007179993,0.9723776223776224,0.022355998559787923,0.8278846153846153,0.10827272848802026,3.0,0.5346153846153846,0.6888144331681147,HI-VAE_weibull
0.005048248665474633,0.9678321678321677,0.0201966038100443,0.7824704142011834,0.17260455518660311,2.0,0.4307692307692308,0.7291452129590357,HI-VAE_weibull
0.004300178234591708,0.9723776223776224,0.0250487154473187,0.8528846153846155,0.09204700909028207,1.0,0.4307692307692308,0.6851185837255691,HI-VAE_weibull
0.005593804308830854,0.966083916083916,0.02628409024323463,0.8379068047337277,0.11758983392434931,2.0,0.4576923076923077,0.697120358679367,HI-VAE_weibull
0.004925047152339376,0.9723776223776224,0.017839473214954504,0.8557692307692308,0.1928097822778113,2.0,0.4461538461538462,0.692902506916125,HI-VAE_weibull
0.003800633330651659,0.976923076923077,0.03699735901334014,0.8148668639053256,0.10278982866952482,1.0,0.45,0.707823729799433,HI-VAE_weibull
0.004323373519581259,0.974125874125874,0.02492216756847252,0.8430473372781064,0.1670885086244877,2.0,0.38846153846153847,0.7185372660837913,HI-VAE_weibull
0.004545083061693714,0.9657342657342657,0.038034576479874155,0.8331360946745562,0.1267209767226179,1.0,0.46923076923076923,0.7185275246411276,HI-VAE_weibull
0.003899088932846755,0.9744755244755244,0.040221296739873034,0.8326923076923076,0.07881112387645672,2.0,0.4269230769230769,0.7022008595722206,HI-VAE_weibull
0.005793176877780112,0.9667832167832167,0.04373104867085283,0.8330251479289942,0.12570763915681563,1.0,0.5230769230769231,0.6903789767771709,HI-VAE_weibull
0.005297674692250732,0.9660839160839161,0.029562445209855487,0.842973372781065,0.14867478252124808,3.0,0.45,0.709791006388891,HI-VAE_weibull
0.004292271819470673,0.972027972027972,0.024233089845735814,0.8579881656804733,0.12919841540941754,2.0,0.5,0.7302500203573103,HI-VAE_weibull
0.005381298550457678,0.9660839160839161,0.03329395996292275,0.8514792899408284,0.058116642807029065,2.0,0.5,0.6961190306114005,HI-VAE_weibull
0.004499635307475823,0.9727272727272727,0.015997870654715213,0.8446745562130179,0.12505693839062598,3.0,0.4423076923076923,0.7027678387417379,HI-VAE_weibull
0.004841679635987681,0.972027972027972,0.025953750585812296,0.8608727810650887,0.10355313773410843,1.0,0.47692307692307695,0.7075792045296794,HI-VAE_weibull
0.004283715423980993,0.972027972027972,0.02601063222844292,0.8478550295857987,0.10326344257376717,1.0,0.4807692307692308,0.7155703020058952,HI-VAE_weibull
0.004585463260065716,0.9751748251748252,0.02606042235368473,0.8472633136094675,0.09080207898957647,1.0,0.4269230769230769,0.7200160647913749,HI-VAE_weibull
0.004569260821353737,0.9748251748251747,0.019013901420115196,0.8562500000000002,0.12080111657668696,2.0,0.4807692307692308,0.7023335216114129,HI-VAE_weibull
0.004074105357108113,0.9699300699300699,0.02340481470833265,0.8334319526627219,0.14871655211728677,2.0,0.45,0.7010146794999481,HI-VAE_weibull
