,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,14.049629943312762,15.724459572480448,0.4539095783520601,0.09268388555229898,0.00909974149721889,0.9373239436619721,0.10857830345877618,0.5617409752451303,0.5045612025189884,6.0,5.617400538036935,4.900127503737539,-0.25225491104417,0.08694300162325384,0.012414542639493428,0.9075117370892019,0.06941713796609085,0.7343182517697752,0.37535295472330377,2.0
1,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,10.987541396807677,11.840399657478041,0.3918370538060289,0.09163747091026965,0.008783500303255861,0.9413145539906104,0.11734606029974302,0.6697269489513257,0.4833562557543223,10.0,11.352930893435952,10.435312033283315,-0.3851907994328212,0.08836030456466903,0.011768715749692623,0.9105633802816903,0.09327674133169228,0.7397067229477201,0.3904978176895316,3.0
2,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,16.33738785307297,17.49312288187393,0.4928145835635257,0.0927063759020497,0.008684848415186667,0.9401408450704225,0.13483119778944383,0.6350448489645165,0.4686266971837594,10.0,9.96987187967557,9.328119411903955,-0.3559141772923361,0.0878333470241104,0.012582100086817994,0.9051643192488261,0.0822897926357272,0.784476542232775,0.3705826028606976,1.0
3,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,9.300462600127672,10.194495624528212,0.3551439666087656,0.09123670225765286,0.007511487541732979,0.9492957746478875,0.09286081432900435,0.6604790484984391,0.4818099306213918,8.0,10.175957606491759,9.605957058735505,-0.3638004088640568,0.08873895527836158,0.012775841222389289,0.9058685446009389,0.09150426478281737,0.7910576880798488,0.33645353638917513,2.0
4,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,11.922228301729193,13.234741290179969,0.4114444702588563,0.09193624954724262,0.009311378120658138,0.9401408450704226,0.11886311385096227,0.6479850943147343,0.39981252719473936,5.0,9.41867869324437,9.034303281131011,-0.3467194459475133,0.08837468315184085,0.012463761652092212,0.907511737089202,0.0850246011671731,0.7562052059974498,0.45733874929282486,2.0
5,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,11.123464669783424,12.218278418208211,0.3951827811979063,0.09178427820489969,0.009608417741994604,0.9413145539906104,0.12294665880472756,0.6247889460493339,0.40880289772188994,9.0,5.561073838656177,5.032558667527452,-0.2544262709854078,0.08823003553296313,0.010248645509699023,0.9152582159624413,0.07632152968367333,0.754244163039177,0.4225104114162865,1.0
6,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,8.971304701043648,9.932693879066516,0.3491576788060051,0.09154714762017029,0.008448109293752304,0.9384976525821596,0.11295885698475043,0.598209339137317,0.4650102710677509,8.0,10.232582238912729,9.27141741121474,-0.35981136630292493,0.08750318878172124,0.01192213149120602,0.9112676056338027,0.07764693082795741,0.7389449500945344,0.413167124304362,1.0
7,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,19.66081017099393,20.73809583740092,0.5488483203439616,0.09350903479855639,0.008995338941324411,0.9373239436619719,0.16225991848893406,0.6270676691729324,0.45613910395492097,7.0,8.172767265616516,7.327933280862476,-0.31704916226617025,0.08763992723391115,0.01280653739931447,0.9030516431924883,0.08649918802831012,0.7892076682935408,0.3346529531772196,1.0
8,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,18.534626297531755,19.576384651832395,0.5303938170279369,0.09323290576122063,0.008023041238988681,0.9453051643192489,0.1536487703135123,0.6184661214439608,0.38199686470410865,7.0,6.950149282664608,6.286922343594119,-0.2839354035301776,0.08623939177268912,0.010696488866687805,0.917605633802817,0.0686178629353725,0.757931011739876,0.35720526334811775,2.0
9,360,268.1549295774648,269,0.0034266868486105538,0.0,1.0,0.2887830543209526,-0.028421072563188474,0.08889444636792651,17.39196261514137,18.7998728649583,0.5142826865310556,0.09354086318342897,0.0069749060922005965,0.9462441314553992,0.1391136653116113,0.6292067889020798,0.4606859192454826,4.0,6.243871622323094,5.903454347734956,-0.27074991533377457,0.0876085488971047,0.012551487267896419,0.9086854460093897,0.07668422742619979,0.7640746603350481,0.3546998592328594,1.0
