,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,3.541970989663547,7.381011385103867,0.19073962764739205,0.08746072196328895,0.007311845781369739,0.9502944640753828,0.085088197506194,0.6450358352020402,0.49815697732911396,3.0,9.533197622906437,3.4724503099760917,-0.3475903997802997,0.0879825832985179,0.013902835756763854,0.8975265017667843,0.0735390516092388,0.7856626214659457,0.4045398429773814,1.0
1,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,7.863453427678366,13.419712913026874,0.31585384626320256,0.08932210098817286,0.009157490334424158,0.9342756183745583,0.1266244928157371,0.6492876929165018,0.47262798455294364,7.0,7.650274867165175,2.4071539446187353,-0.3043532906856364,0.08739955348635173,0.012544776620313301,0.9090694935217903,0.069005338872071,0.7448731477817351,0.4431438503900038,1.0
2,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.414701617231393,8.753971608827683,0.22079883053092997,0.08816824923628645,0.007079147762394939,0.9488810365135453,0.08371844837328524,0.5935573583080508,0.4215185427359008,4.0,8.68697456078607,3.194283982085623,-0.3352390424531282,0.08947401486730108,0.012234840082514178,0.9093050647820965,0.07098156317878215,0.7798311568394671,0.39156859858411985,3.0
3,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,3.1967590398931542,6.4259237965254865,0.1807396046988117,0.08851655794237462,0.007056186572061775,0.9469964664310953,0.09171392292440132,0.584804115552038,0.48275195010103683,5.0,7.429725723469525,2.4723930002413685,-0.3061015372095858,0.08941472250165378,0.014076815052721368,0.901060070671378,0.07977245439986533,0.7675702413929562,0.4349359213175143,1.0
4,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.338799844849659,8.104778273658681,0.21650257086733396,0.08738194012516609,0.008071985551681602,0.9446407538280329,0.08811211614894136,0.5995570065514665,0.3925835865989964,6.0,12.466254924546957,5.592849453158607,-0.4055555492785735,0.08832298596775073,0.011788272951426933,0.9140164899882213,0.06783402843321407,0.744420261179264,0.4024342321221634,1.0
5,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.278697989393335,7.799653951836149,0.2176583078111791,0.08861721920532815,0.007403042665505363,0.9453474676089517,0.10244672707278693,0.6186409004968562,0.5814089677906823,6.0,8.854433874319923,3.446969153109027,-0.3333378048248087,0.08799919838098134,0.01217946307621281,0.9137809187279152,0.06423177869840645,0.7082025238534934,0.40265049161721994,2.0
6,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,7.458832177656734,12.573305674128576,0.30491272102537187,0.08890720895311725,0.007818896770957947,0.947467608951708,0.11939565245119835,0.6184990986237523,0.46888408531449505,5.0,11.928162278445564,5.182607382688174,-0.40234959098147094,0.0897941001710564,0.01567419001302669,0.8937573616018846,0.08324773097122529,0.8100998109308358,0.3076982855993454,1.0
7,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.589856553451254,8.216759749022566,0.22808037954124738,0.08891883448641448,0.008270016479655664,0.9420494699646641,0.0985898873648288,0.6492810974805435,0.4875265258057037,8.0,11.641558905354337,5.046710267726345,-0.38658056733861595,0.08744258448667884,0.012321805490195676,0.9093050647820964,0.06747938591163155,0.7842116255551159,0.39763204500737337,1.0
8,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.719894286827978,8.91428041754115,0.22906791619275887,0.08777540494643786,0.008281398629943497,0.939929328621908,0.1038374698115826,0.5752594204810271,0.5018336999895583,7.0,4.126858407152322,0.6778546091060632,-0.21133326665944174,0.0879861828439761,0.012841085330009761,0.906949352179034,0.06149155068782348,0.7711262806138153,0.414897666535808,1.0
9,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,11.009037508895315,17.0081739425524,0.38140153242064634,0.089069552350516,0.008215793931806539,0.9345111896348645,0.14277387810615141,0.6209569977575519,0.5593385081474316,4.0,8.066177052159556,3.0266804568825103,-0.32268346578709783,0.08988338777119255,0.012468470731791388,0.9111896348645465,0.07451196494522551,0.7531031526183881,0.37297537527915275,2.0
10,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.4600514566377925,8.571012153123664,0.22182402775049936,0.08801714622842577,0.006974012400965814,0.9425206124852767,0.10373838273526081,0.6157279162819329,0.4973744796677823,5.0,5.383447413703397,1.1837041593211068,-0.24858687197900953,0.08790642800056578,0.01340308941899279,0.8989399293286218,0.06801156657257477,0.7517521874862595,0.3794052468091862,1.0
