,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,1.1777150161696657,0.41706004019787196,-0.08711408962496671,0.08547750625921938,0.004997744206785961,0.9587750294464075,0.02016032703287186,0.5949149188761378,0.4766772821003286,6.0,2.697380085742512,7.5614181927429405,0.17070790612521555,0.09343396371909331,0.013451002767434264,0.8876325088339223,0.08662644261635019,0.8248120300751879,0.4854072955017993,2.0
1,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,2.4532662987725518,0.15092635717718625,-0.1474347308034117,0.08595234017856561,0.004773385139962902,0.9623085983510011,0.012961974504223856,0.5621048234621643,0.5244290109087505,8.0,1.441216440563046,5.031367911021309,0.10732120372906052,0.09072729206660557,0.011556777095768193,0.9062426383981155,0.05911938630865414,0.8395297454161721,0.4787640075751228,2.0
2,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,1.6128376961266133,0.16361331426083078,-0.10948434664647196,0.08533623670111153,0.005748409189236601,0.9531213191990576,0.019534394011194767,0.5360803324099723,0.41756333683651775,8.0,2.4120569063004518,6.939830353313214,0.15528275630136032,0.09157198315834651,0.01177987210911191,0.8989399293286219,0.07204600622524199,0.8321780328013016,0.43181948326869174,3.0
3,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,1.3090799204128964,0.48097684387640266,-0.0943531944899441,0.08558086378937287,0.00634007887012715,0.9519434628975264,0.01978952468525451,0.5340764191179704,0.5513250624738913,11.0,0.810428676777188,3.9681625191994234,0.06942716943863507,0.09085046469325522,0.010595909594101524,0.906713780918728,0.07054755674155574,0.8160192147034252,0.5129614852371692,2.0
4,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,0.9243238722343762,0.5963742115165586,-0.07172719570645038,0.0846668192837043,0.005493929071303296,0.9557126030624263,0.01913561921168525,0.5145033636723386,0.40659535447620204,3.0,0.3834479097176349,2.986211029256511,0.03769867231966424,0.0918618391936414,0.013879031989997093,0.891166077738516,0.06547356902372087,0.8470067713142505,0.4366541728215716,1.0
5,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,0.07974265661964806,1.720541190396359,-0.008161935948262068,0.08504750125929798,0.005693485497981769,0.9528857479387514,0.041309235513271356,0.5662247724574594,0.4417164381149179,10.0,0.6116036726813304,3.6177814327753968,0.0546655767911269,0.08976330735160819,0.011158089704829236,0.9053003533568904,0.05660242582931063,0.8123939234050038,0.4528772198339097,1.0
6,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.151938256821036,1.0562582501445175,-0.20460451571161484,0.08486712146523225,0.006020232386458019,0.9524146054181389,0.020434948050311645,0.5765103548344546,0.4431843315879199,4.0,2.608455932338209,7.376099227475912,0.16504972105309984,0.09236734374074834,0.011564909275102897,0.8989399293286219,0.0807477299676427,0.8196489029591522,0.39941145812430556,2.0
7,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,1.1971050772613576,0.49912756507057926,-0.0885619319547809,0.0858424761290289,0.00619016533747228,0.9524146054181389,0.02032604967325025,0.5474981312931451,0.5446392756816263,4.0,0.7512468502783932,4.096824444493717,0.06395061550129989,0.08888530494188396,0.008541109324321292,0.9180212014134276,0.06341961955598953,0.8328320802005011,0.3930397723510527,1.0
8,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,4.002149869158806,0.9730949150862681,-0.2015232872962976,0.08553440009712403,0.004634345699694727,0.958303886925795,0.019553864189039226,0.5835125093435344,0.5606098297970651,6.0,1.065387322748599,4.261815946536682,0.08570004724911967,0.09070133820121255,0.01103068144982614,0.902944640753828,0.06731566140590459,0.8232599041463307,0.5483119248251567,3.0
9,300,272.1943462897526,280,0.0034266868486105538,0.0,1.0,1.8392845363068255,-0.12405895985553252,0.08812318683096912,1.371773858396757,0.344543123779296,-0.09911926228216601,0.08686595321333102,0.0062867377654022595,0.956419316843345,0.017923211429600155,0.5853559336938838,0.5246788569989962,7.0,0.19295712971867174,2.5449596003669277,0.020275669728730614,0.09144093356188568,0.012264405946277543,0.8989399293286219,0.07701687037432486,0.8164995822890558,0.40041508614305793,1.0
