,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,0.30660147370722385,0.008210563615713698,0.031636220066535145,0.09381590845679427,0.017620738315358608,0.8897435897435898,0.04395063294467545,0.6641723356009069,0.4909971583276063,2.0
1,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,0.5677527875194007,1.029623992493055,-0.05364473030318581,0.09366878327616057,0.013579134206478527,0.9083333333333331,0.05215237256974958,0.6962358276643991,0.49023430102020643,1.0
2,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,2.13682528912812,2.1922024159919915,-0.14514366016886898,0.09293554128567949,0.01952056563698168,0.8782051282051283,0.06574805356765072,0.6484580498866214,0.5485574432294267,1.0
3,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,1.195760340179138,1.3200623126831108,-0.09559956086612803,0.09274672158618692,0.018581043334419158,0.8807692307692307,0.04654735796547387,0.7118140589569162,0.46243501427598904,2.0
4,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,0.6058254061478938,0.873399032500473,-0.05613290753130718,0.09289633494801838,0.021442568202897676,0.8692307692307693,0.040640228474355417,0.6538095238095238,0.4342059428053155,4.0
5,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,1.4214728601355315,1.3911334688797568,-0.10903761971820493,0.09311252615359913,0.017850380404891297,0.8865384615384616,0.06257700582752948,0.6551473922902495,0.4594208627694009,2.0
6,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,2.0765147490920772,2.101702011442054,-0.1419451099097337,0.09269086477416011,0.017975037585633312,0.8871794871794874,0.0812780577954064,0.6346485260770975,0.5506173557775204,1.0
7,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,2.0588512203219804,2.071226780834301,-0.14112900850437876,0.09270135067262382,0.014908019323599808,0.9064102564102565,0.06492484104397113,0.6129705215419501,0.4247997687029038,2.0
8,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,1.0596440865226282,1.3364692868334864,-0.08752741337323848,0.09302000626339779,0.01893652680291303,0.876923076923077,0.05684248243340209,0.7566666666666667,0.47805794236304744,2.0
9,180,229.04807692307693,241,0.0034266868486105538,0.0,0.3333333333333333,0.1785881201533994,0.02634374683260221,0.12761584715682342,1.2474306944909228,1.3686607555101915,-0.09867021818596713,0.09275523285374228,0.01869751075134439,0.8814102564102562,0.08530143392922877,0.6875510204081632,0.48785324689944704,3.0
