,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,11.330471408159475,1.1677398575692064,-0.39056515942336517,0.08972223995405014,0.02048794140385015,0.8524822695035462,0.05650000286519075,0.6979993844259772,0.39291354916171617,3.0
1,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,16.441479865236253,2.5030108394436423,-0.4815969600904343,0.09014598092471142,0.020407807195077336,0.8609929078014184,0.08138980764554739,0.7109572176054171,0.4883739521443118,4.0
2,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,26.482864672562275,5.185006303622315,-0.6333012456718093,0.09202699928751343,0.02071677823986547,0.8390070921985816,0.08271200699759138,0.7920283164050478,0.38122544151873405,2.0
3,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,12.995422968080721,1.5253523608361923,-0.42409442976747225,0.09027414418709573,0.01712646568818981,0.8666666666666667,0.0746218982165904,0.7097876269621423,0.5097056329839201,2.0
4,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,15.919984288449054,2.31556001655139,-0.48144698578352324,0.09172050928077953,0.01856465180618083,0.8602836879432625,0.060386429000129034,0.7109572176054171,0.47023672728735416,4.0
5,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,11.95321982127851,1.435917614173075,-0.40147256310318163,0.08950430543861017,0.021817246065769992,0.8539007092198582,0.041007922532975916,0.6892890120036934,0.4387304292702199,3.0
6,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,13.902505930848276,1.7072745769453743,-0.445384714531527,0.09136330769930319,0.02151327871172342,0.8453900709219859,0.09006405909941707,0.6869498307171438,0.4451023073138259,3.0
7,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,13.000982919048175,1.6233101035573996,-0.42862575613177406,0.09123343892163611,0.019165274685058263,0.8453900709219858,0.08856722538627093,0.7316405047706986,0.4141322846174509,2.0
8,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,15.965102342469095,2.182666476167971,-0.4761781072572448,0.09059194893860789,0.017236563766663975,0.8695035460992908,0.05493608062050673,0.6900277008310249,0.47197749398516003,3.0
9,1620,265.5744680851064,270,0.0034266868486105538,0.0,0.3333333333333333,1.7613706160943805,-0.17505444646254967,0.12828761633202532,25.061424052308986,4.499413134422379,-0.6095086960932654,0.09117479365866638,0.019196270372137832,0.8546099290780141,0.07837636538555848,0.7179132040627886,0.4397376324810144,3.0
