,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,18.61731246795488,6.5240260862214186,-0.510731957497296,0.08946898939501091,0.0195551608869111,0.8687943262411348,0.10072389296891796,0.7332717759310556,0.35122767789310694,9.0
1,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,20.287841660633543,7.117716377504207,-0.5314805613139596,0.08893271816430862,0.017837752502727688,0.8914893617021277,0.07867924345963802,0.7132348414896892,0.33826050498499655,9.0
2,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,19.175750040796995,6.635294395856005,-0.5180750816017903,0.08932815452793653,0.017975582397869633,0.8822695035460993,0.08460853881766749,0.6593721144967682,0.42432647812710633,10.0
3,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,17.084168826388893,5.4515042984016215,-0.4846571842770189,0.0889056837948967,0.01661272327257274,0.8893617021276596,0.08019597344344452,0.7264081255771007,0.40398305154558,8.0
4,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,23.12096450695146,8.4258028286355,-0.5789817475826939,0.09042567861635929,0.018915868460638894,0.8702127659574468,0.11974034887076468,0.720283164050477,0.3047605788602094,6.0
5,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,21.26204642139653,7.86668507392493,-0.5524230969348233,0.09017858340092748,0.018054247033816802,0.8836879432624115,0.08490228837543513,0.7049553708833487,0.3072579930202666,10.0
6,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,28.340087450975705,11.36203532925794,-0.6441540266735332,0.09044714110933255,0.019284313338744596,0.8773049645390071,0.11602569599905357,0.7343798091720529,0.4262424088304838,9.0
7,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,17.571924337466797,6.076743374809931,-0.49392697029340954,0.08923430851838392,0.01675943089796642,0.8865248226950356,0.07987212570663314,0.7024622960911049,0.42868578892199244,14.0
8,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,19.723170151439504,6.6981374215740015,-0.5254937415967307,0.08926825304634373,0.015399239650798927,0.8872340425531916,0.0654444614874113,0.6485995690981841,0.35224504114080857,11.0
9,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,17.617082830765145,5.92738383800105,-0.4955426843151646,0.0894044883895135,0.019799686760058964,0.8751773049645392,0.06273771188820709,0.6515235457063712,0.28522919277722764,11.0
10,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,28.163480268968904,10.198756190262806,-0.6316624516327249,0.088960534158786,0.019722429889195578,0.871631205673759,0.10800887484902151,0.6578024007386888,0.36873969670284684,12.0
11,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,22.517642527819202,8.273450457023765,-0.5636507440293435,0.08924771963067724,0.016403938475133183,0.8872340425531916,0.0914288813268341,0.6474915358571869,0.38629650158649814,7.0
12,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,21.590641418142145,7.544137554577014,-0.557077987613972,0.09018568957093216,0.015857082702010177,0.897872340425532,0.08099784522490808,0.6662049861495845,0.40622757617150856,8.0
13,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,16.303784436567277,5.715213612086694,-0.4723277612317893,0.08886045583747905,0.0173613723785005,0.8893617021276596,0.061543810161424906,0.6842720837180671,0.32821683139949676,9.0
14,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,19.985776450678898,7.3003335811253285,-0.5327531494704039,0.08987136575911,0.01897840205697295,0.8773049645390072,0.08399453564967722,0.7457371498922745,0.3742336485100671,9.0
15,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,19.086705708169127,7.430122138859095,-0.5228616770220824,0.09038644129601935,0.017683562832806747,0.8829787234042553,0.07922389360108029,0.6654047399199754,0.38467958809505165,12.0
16,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,17.222578380186906,6.241789125603076,-0.49603930151928977,0.09062762864505476,0.01810073371421712,0.8773049645390072,0.08879188559764707,0.6570637119113574,0.4364225013679998,11.0
17,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,21.66012486419449,7.536607896490912,-0.5568030596498909,0.09000821713541053,0.017451685116140783,0.8836879432624113,0.09082598145525057,0.7338873499538319,0.4181089741645302,9.0
18,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,18.051139643330075,6.786010860667178,-0.5015938653348858,0.08932612902592602,0.019278957894421783,0.8851063829787233,0.0892660560832671,0.6447830101569714,0.4550200740078573,9.0
19,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,21.440451455521547,7.881008890488753,-0.5508107274238198,0.08951621468430569,0.01986343191486506,0.8858156028368795,0.07303786870100434,0.7033548784241306,0.37412378977432303,8.0
20,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,27.713368364555862,10.438705851714568,-0.6330997264032304,0.08994736184665131,0.018141076892102575,0.8822695035460993,0.10761190901783478,0.6732840874115112,0.39425997103816735,11.0
21,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,26.662386663417337,10.180644430431395,-0.624068872392561,0.09048073416077951,0.015716044488377146,0.8879432624113475,0.11106013595062608,0.7070791012619266,0.3017227424409627,8.0
22,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,27.691491730950656,10.80700380656254,-0.632549570715539,0.08990566491186215,0.015856120001023717,0.8893617021276596,0.10801184207330615,0.7075715604801477,0.3528634582786464,11.0
23,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,20.21438347465849,7.530958199259729,-0.5358090082198991,0.089820761649698,0.018540146069901998,0.8815602836879434,0.10944451738734151,0.6617728531855954,0.38635737830129013,9.0
24,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,25.481725352002833,10.069474366982305,-0.6060637348075241,0.08992278002832757,0.01701645943396932,0.8836879432624113,0.09848282856170358,0.7313019390581716,0.27251882970118,16.0
25,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,16.599891216472923,5.662028638314935,-0.4749889323149762,0.0884800221304853,0.017206974961201275,0.8829787234042554,0.07751484550203075,0.7000307787011388,0.40248619739131486,10.0
26,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,16.991775183727768,5.529302715691089,-0.4800978015147612,0.08832007005254473,0.01933472443389912,0.8773049645390071,0.06821153118073581,0.7703601108033241,0.29033372888160014,8.0
27,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,18.183889136675916,7.184393161910827,-0.5011721637061256,0.08890073415339853,0.019209342540553096,0.8758865248226949,0.10018566197213087,0.712280701754386,0.361865146104986,6.0
28,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,24.419228002263253,8.985481706779213,-0.5915797490122393,0.08974659615545252,0.015378658859292365,0.8886524822695034,0.09953438167988458,0.7040320098491843,0.391584271156363,9.0
29,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,20.827764865195647,7.81869321095839,-0.5376833217385154,0.0887042596032578,0.01761718288968049,0.8851063829787233,0.08816935306563943,0.6893197907048323,0.3301270203425136,8.0
30,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,27.905135947440183,10.527570971871274,-0.6285024455351736,0.08892543550119428,0.01989090019891155,0.8687943262411347,0.0943217778977111,0.7388119421360418,0.37635443334153085,10.0
31,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,31.87385528513478,11.60493926596314,-0.6726444413716036,0.08885448192535228,0.019286998789442653,0.8794326241134752,0.09018752372727387,0.6610649430594029,0.35166848052978666,12.0
32,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,16.433810541553697,5.914982599883897,-0.48342958319618995,0.09058176344858222,0.01647727130099906,0.8900709219858157,0.0714347310232565,0.664019698368729,0.41573064288302053,9.0
33,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,19.400689927096703,7.212025496770246,-0.5230184917734616,0.08962080684990287,0.018024456846979245,0.8829787234042554,0.09651471533203128,0.7255155432440752,0.3140435790382461,8.0
34,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,23.769661248357846,8.750002825496473,-0.5790962168074442,0.0891278406530151,0.014903760026293547,0.895744680851064,0.08718328636456583,0.6352723915050784,0.42019145286524845,9.0
35,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,23.269054459616665,8.73912608213588,-0.577891734880984,0.08992811861056693,0.0183908606797117,0.8801418439716311,0.08815586435039872,0.6646968297937826,0.3862987252268416,11.0
36,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,15.776273359919148,5.372874506604061,-0.4662936224817447,0.08930048499434168,0.01596820766300079,0.8836879432624115,0.07172722030542215,0.666297322253001,0.33683250411044285,7.0
37,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,20.086522112641443,7.3177689728169835,-0.5305678160167717,0.08924949460387102,0.019335962030041183,0.871631205673759,0.08109383254590243,0.6701754385964912,0.3601861118017984,11.0
38,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,20.206274301442104,7.415695723616667,-0.530114047250545,0.08887975256098779,0.017809424625460958,0.8907801418439717,0.09184981171446382,0.663342566943675,0.3499307090529127,6.0
39,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,18.428097134423094,6.5598109166448255,-0.511435871486593,0.09008914235215429,0.01539281262882763,0.894326241134752,0.08226782428101233,0.6265620190827946,0.3275951152211593,6.0
40,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,22.48575306606393,7.931201425983184,-0.5608643106347145,0.0888453568839871,0.01900557775936761,0.8794326241134752,0.09517116917372336,0.7067713142505385,0.3707427974100288,6.0
41,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,18.403684511847043,6.168511518625936,-0.5051199922105004,0.08902720628357781,0.017468642734824666,0.8851063829787232,0.09160520521927244,0.7132348414896892,0.352984398170228,9.0
42,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,21.08839907294846,7.987127528005724,-0.5429839683910083,0.08901217377843575,0.015496148720577326,0.8843971631205674,0.06536497769208599,0.6923976608187135,0.34372500762372854,10.0
43,1080,275.6595744680851,269,0.0034266868486105538,0.0,0.3333333333333333,0.913775147739999,-0.10608806337756609,0.12638085305895944,13.361555709749465,4.31974557286785,-0.4262365770684176,0.08937027044770754,0.017283418825050387,0.8822695035460993,0.09880941361700568,0.7151431209602955,0.3394167038971704,7.0
