,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,aug_perc,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE
0,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,37.253176444357344,15.262096865938963,-0.7642385336986672,0.0932432338787021,0.016992498236763676,0.8659574468085106,0.10655392264520407,0.7858417974761465,0.46224098836694544,5.0
1,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,27.64655911778856,11.541815946324315,-0.6458207560273278,0.0918586622058945,0.016629606844867532,0.871631205673759,0.10239130002040243,0.729609110495537,0.4017785730973941,9.0
2,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,31.102711485479393,10.909249163282961,-0.6745580224595714,0.09016240345482601,0.017820243666919717,0.8709219858156029,0.09426380398782087,0.8146814404432133,0.4402589555853144,5.0
3,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,27.194706489437355,10.500556994260936,-0.6302302057127038,0.09036802903183036,0.01681263163978908,0.877304964539007,0.09897467475369878,0.6881194213604186,0.4213288849538786,5.0
4,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,31.1648200898138,11.645865065427095,-0.6846085859546989,0.0914711623041666,0.016961265386379674,0.8801418439716312,0.10080416537270835,0.6873499538319482,0.45414175109366023,9.0
5,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,30.44839376004045,11.278940375584986,-0.6692828406641764,0.09047942553642685,0.016074505871379027,0.8758865248226949,0.09714557583039063,0.7341643582640813,0.3971862969703664,7.0
6,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,25.128933888227312,9.695498348542637,-0.6149552184351625,0.09188684387796035,0.015116560797205697,0.8907801418439718,0.09683625571765937,0.803908895044629,0.36968851578629475,9.0
7,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,39.687725622961786,15.529766820553787,-0.7716904505711444,0.09109328714561397,0.016838810954627356,0.875177304964539,0.10582816449443419,0.6643582640812558,0.4220270270089086,7.0
8,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,36.31413120406237,14.109119312707913,-0.7475954425608037,0.09235605190444543,0.016675696527686572,0.8723404255319148,0.08635978019245824,0.651215758694983,0.3627589113733791,8.0
9,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,32.32467961451799,12.14048608349314,-0.6958303623143302,0.0911843640982007,0.019147318111581126,0.8609929078014184,0.09567542173657542,0.7164973838104032,0.3545245015035855,4.0
10,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,33.1743850251856,13.086566487437468,-0.7057390765591228,0.09133114547557097,0.015445119546857853,0.8822695035460992,0.0876702246425784,0.6523237919359803,0.3446799246786234,10.0
11,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,34.15948904699841,13.666045876729058,-0.7238770900914124,0.09227412094917471,0.016762771530810405,0.8652482269503547,0.11472027492106535,0.7216989843028625,0.38545823495762094,3.0
12,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,29.30578718750516,11.587998271928333,-0.6628018829616535,0.09141514149254397,0.017139728304672575,0.8723404255319149,0.10843374668611225,0.7208064019698368,0.40988766356595097,7.0
13,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,36.643637167837305,14.424241584091844,-0.7389254406358695,0.09086505280394432,0.014330963565019644,0.8815602836879433,0.0929201290812237,0.7436749769159741,0.41446316848468645,3.0
14,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,31.548591523200844,12.600311374457855,-0.6900195704860067,0.09167005038420971,0.018520454197030096,0.8723404255319148,0.09295533107762838,0.6891351184979995,0.36014164207977584,6.0
15,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,32.134609217523796,12.17978671019302,-0.68350210679795,0.08988085329615604,0.015232663025002898,0.8822695035460993,0.0868074849824843,0.7028008618036319,0.47674622697701935,3.0
16,900,273.1595744680851,280,0.0034266868486105538,0.0,0.3333333333333333,1.0167102626704838,-0.11546432323680932,0.12667909238666844,31.29125831032493,11.550234451624043,-0.6881674559492554,0.09173625090832033,0.014485940137665352,0.8836879432624113,0.10054694598345287,0.7115420129270544,0.43925260989863585,9.0
