,XP_num,D_control,D_treated,H0_coef_univ,H0_coef,log_pvalue_init,est_cox_coef_init,est_cox_coef_se_init,log_pvalue_HI-VAE_weibull,log_pvalue_control_HI-VAE_weibull,est_cox_coef_HI-VAE_weibull,est_cox_coef_se_HI-VAE_weibull,J-S distance_HI-VAE_weibull,KS test_HI-VAE_weibull,Survival curves distance_HI-VAE_weibull,Detection XGB_HI-VAE_weibull,NNDR_HI-VAE_weibull,K-map score_HI-VAE_weibull,log_pvalue_HI-VAE_piecewise,log_pvalue_control_HI-VAE_piecewise,est_cox_coef_HI-VAE_piecewise,est_cox_coef_se_HI-VAE_piecewise,J-S distance_HI-VAE_piecewise,KS test_HI-VAE_piecewise,Survival curves distance_HI-VAE_piecewise,Detection XGB_HI-VAE_piecewise,NNDR_HI-VAE_piecewise,K-map score_HI-VAE_piecewise,log_pvalue_Surv-GAN,log_pvalue_control_Surv-GAN,est_cox_coef_Surv-GAN,est_cox_coef_se_Surv-GAN,J-S distance_Surv-GAN,KS test_Surv-GAN,Survival curves distance_Surv-GAN,Detection XGB_Surv-GAN,NNDR_Surv-GAN,K-map score_Surv-GAN,log_pvalue_Surv-VAE,log_pvalue_control_Surv-VAE,est_cox_coef_Surv-VAE,est_cox_coef_se_Surv-VAE,J-S distance_Surv-VAE,KS test_Surv-VAE,Survival curves distance_Surv-VAE,Detection XGB_Surv-VAE,NNDR_Surv-VAE,K-map score_Surv-VAE,log_pvalue_HI-VAE_weibull_prior,log_pvalue_control_HI-VAE_weibull_prior,est_cox_coef_HI-VAE_weibull_prior,est_cox_coef_se_HI-VAE_weibull_prior,J-S distance_HI-VAE_weibull_prior,KS test_HI-VAE_weibull_prior,Survival curves distance_HI-VAE_weibull_prior,Detection XGB_HI-VAE_weibull_prior,NNDR_HI-VAE_weibull_prior,K-map score_HI-VAE_weibull_prior,log_pvalue_HI-VAE_piecewise_prior,log_pvalue_control_HI-VAE_piecewise_prior,est_cox_coef_HI-VAE_piecewise_prior,est_cox_coef_se_HI-VAE_piecewise_prior,J-S distance_HI-VAE_piecewise_prior,KS test_HI-VAE_piecewise_prior,Survival curves distance_HI-VAE_piecewise_prior,Detection XGB_HI-VAE_piecewise_prior,NNDR_HI-VAE_piecewise_prior,K-map score_HI-VAE_piecewise_prior
0,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,0.29699132660495575,0.42784518037414443,0.02896133571085935,0.08834925125930088,0.006342616679121919,0.9560864618885095,0.019779347128290447,0.6192186153404193,0.45634554703161073,12.0,12.526537910036136,12.196535838945627,0.4249608309472169,0.0923748718786904,0.0073776233188884675,0.9515358361774744,0.10459944578371241,0.6213949618124003,0.4731975707320162,10.0,13.647306998952043,12.603715396793207,-0.4452938441987735,0.0923061940316227,0.009066209655003106,0.9219567690557451,0.05931549911641155,0.7964061060535518,0.22727585918895774,1.0,3.150282900156477,2.879541943401658,-0.18592986847485757,0.09192179921133277,0.008239069517777598,0.9392491467576792,0.04414584964357097,0.7554854431445581,0.35037130721673077,3.0,1.077765137338421,1.1374703453129413,0.08396262523339873,0.08808623662317053,0.006834449248351966,0.9560864618885095,0.019458358346255727,0.5581521362272038,0.3106412219244142,9.0,7.322288203411496,7.492960722211799,0.3070031460750914,0.09048099209271479,0.005768317417817714,0.9542662116040955,0.06760662864210402,0.541920177515379,0.4874035616580604,11.0
1,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,0.8331818902126631,0.8368650254251248,0.06944613185783984,0.08891025948232156,0.005590554509153449,0.9615472127417521,0.023232239018037323,0.5546800859840118,0.2864977613319273,11.0,12.876539563906416,12.99050523663398,0.4322097216047379,0.0925467264306898,0.007798639410305538,0.9490329920364048,0.10947852113079014,0.6139773549019802,0.46101980366412193,9.0,9.290381296439216,8.269863258811068,-0.355208081980109,0.0912815123108795,0.008396438497623948,0.9228668941979522,0.049988860615933245,0.8016651972778334,0.29052522113809454,1.0,0.970897617562134,0.7941851260332059,-0.08089356784643797,0.09192524231627115,0.007831116007643916,0.9340159271899886,0.036250224276834234,0.7727367284470377,0.2890797805679445,1.0,0.5200900171191876,0.3976245406634983,0.04771255433109774,0.08963070476422037,0.008644546442501828,0.9453924914675768,0.018005970869890784,0.5862564265123973,0.5026584756901319,8.0,6.282215834775688,6.28464935544114,0.2770925419924192,0.08936292255529064,0.005450892944192291,0.9581342434584755,0.06159888752289067,0.5712211116504374,0.43816252455814925,9.0
2,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,0.4334294532785527,0.520733270859519,0.03999614844747588,0.08768777835300536,0.00626327695697538,0.9574516496018204,0.0114488304085989,0.5387750250126302,0.3116406814937429,10.0,11.885643695476864,11.863133372238746,0.4146053399048226,0.0927975992154165,0.008081926636663496,0.948122866894198,0.11127787185644133,0.58231681344045,0.3807025435737515,6.0,9.541792544400955,9.521327165896276,-0.3571742872132135,0.0903966892234748,0.010201506243349697,0.911490329920364,0.05428885775848587,0.7892094027677342,0.2760808337012465,1.0,1.29746851873144,0.88932807923563,-0.10063381895087468,0.09188245748777302,0.008785512469639368,0.9346985210466439,0.034755937724059355,0.7459449821196842,0.2592101520849911,1.0,1.4092649150892351,1.1907847331598427,0.10361652968991489,0.08903809359490909,0.00646760163652211,0.9485779294653016,0.022312394476922816,0.61924734271761,0.3640338983499702,10.0,2.9417108289361726,2.8627388129115694,0.17155331983718697,0.0886840732213248,0.005681408697212226,0.9599544937428897,0.03289006180549262,0.5491802791508583,0.3749679267956827,11.0
3,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,1.7388164073339198,1.7844581872125682,0.12049771844211278,0.08904502133746128,0.006328751914541813,0.954721274175199,0.02718493859244818,0.5612537023645603,0.45371997183262125,12.0,11.883788861385797,11.982967715340791,0.4130032015500237,0.09244142916625679,0.006716655442901673,0.9538111490329919,0.10710349979745074,0.6016770844683949,0.45404564727968283,7.0,11.450830986874049,10.213470087449643,-0.40094712297554047,0.0915904492559325,0.009663725938560195,0.914448236632537,0.05550675842910564,0.7875095345174297,0.27296178252400405,1.0,2.094586252262272,1.820696152777834,-0.1418189557432668,0.09205278132662514,0.010483240132869923,0.9267349260523321,0.0360831182492858,0.7536270790200993,0.2861314973817131,1.0,0.20740937546075275,0.30947635249328814,0.020885643819387695,0.08814109482785494,0.006454477706671963,0.9565415244596133,0.012931303060017465,0.5962654409652399,0.3086280155801147,8.0,4.513652102275694,4.988311041512411,0.22611434830699587,0.08906405997124944,0.006404819427297886,0.9533560864618885,0.051685557430662235,0.5913590030609516,0.4356238875550998,9.0
4,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,3.114641563229698,3.5702542708094183,0.17880139206244403,0.0890566586858133,0.006888240077002162,0.9517633674630263,0.035989598425303734,0.537878532724445,0.30293845253423135,13.0,9.599497366455882,9.697739660082043,0.3638087245620367,0.09179567064048628,0.007350854905093669,0.9529010238907849,0.09117559883024288,0.5621184954779146,0.495229627235354,12.0,10.697905409555105,9.985622050990953,-0.3836112511816356,0.09101781284098771,0.008654280429940191,0.9255972696245733,0.05458055831077548,0.7914600441807249,0.27963003761688093,1.0,1.3477455074218316,1.1737183122616968,-0.1029689729374722,0.09141844320469375,0.008869252938540554,0.9335608646188851,0.03240730156887748,0.7511892143557639,0.27222868493488583,1.0,0.7257359566856977,0.7344574180582131,0.06142686432213011,0.0877744814397943,0.005132547571948464,0.9620022753128554,0.01638179660104316,0.5783930499559183,0.3896045263665598,9.0,4.021541429208779,4.176492354802035,0.21050428442103924,0.08908671611661728,0.006829022997906186,0.954721274175199,0.041387730085059346,0.6040674003704841,0.47620398426035443,11.0
5,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,0.2594575022387064,0.39248169655145054,0.025662749261817545,0.08835672022938473,0.005503099636634974,0.9576791808873719,0.017633332519708098,0.6111739591278764,0.42344250723249,11.0,10.144803497133545,10.693544053337183,0.3777638556661791,0.09238593882515612,0.007119781544150117,0.9501706484641638,0.09654945731676923,0.6449860820810508,0.34126625246619785,7.0,12.768410044167917,11.713959961908365,-0.4282529465315852,0.09208965106769751,0.009623854765598454,0.9164960182025028,0.05638273137484391,0.7866427602056484,0.27748839378079393,1.0,1.3645993089481003,1.3483929702506592,-0.10371895197912669,0.09124858524440109,0.009045346560331267,0.9340159271899887,0.03831351528367294,0.7528029004744969,0.25926201043488917,3.0,2.25168504390645,2.2381564690964724,0.14609796568536237,0.09026082495238477,0.005979913015673711,0.9585893060295789,0.027268220400176357,0.6133512961990708,0.41283861370714636,11.0,3.4150031685083175,3.5404026598766185,0.18885513506500895,0.08864371491034867,0.005125332405849969,0.9599544937428895,0.045212425456941666,0.54775381628347,0.44009197917864834,8.0
6,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,1.4704948459331717,1.625924144009298,0.10708873904504429,0.08921997858939983,0.006314174263278686,0.9565415244596132,0.025798697621117396,0.5589990985547157,0.5161833352452275,14.0,12.742980400226509,13.021046139607842,0.431228610399312,0.09287527977883282,0.008979435772588862,0.9426621160409555,0.11276609947343427,0.6509108559767802,0.40672295074382836,8.0,11.351597319733747,10.297417546772634,-0.39855519798899824,0.09148024853923442,0.0091176758976099,0.9219567690557451,0.055500735873564015,0.8197822662928805,0.22398934370835338,2.0,2.3734743258132056,2.1730444980228087,-0.15274775758056053,0.09105758037048849,0.0097224044028597,0.9287827076222981,0.0388524326637482,0.7117901118386512,0.3611260805283528,1.0,3.644392939338143,3.6832458107243156,0.197163900485165,0.08878760827760994,0.006002840765931809,0.9569965870307168,0.03502586436629957,0.5808814351801403,0.44950959717321026,10.0,6.833566538159001,7.268409493597276,0.292361376177581,0.0897193360274409,0.006371976297810538,0.9567690557451649,0.0665671803028563,0.5795768160160081,0.46161584729286237,10.0
7,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,1.4269419518835902,1.5565113896836165,0.10473920486845266,0.08918901802587402,0.00566146994728489,0.956541524459613,0.02467603860465915,0.5539311929786327,0.388849113722444,12.0,12.603651342748242,13.00505810187893,0.424618413679866,0.09200596454336166,0.007807983024758455,0.9506257110352673,0.09840764727264856,0.5944764187857234,0.4069493754176701,6.0,11.570313854068395,10.865965944487796,-0.40255703021753547,0.0914288134634094,0.009585919621247347,0.919226393629124,0.052262678476293706,0.7624681770002675,0.22055311307081119,1.0,2.6396858304042725,1.9758170102603037,-0.17054414036493296,0.09469180773573693,0.008872011308617691,0.9321956769055745,0.04371924849610018,0.7617836729437637,0.23737327664370386,2.0,0.0956791133024803,0.1592620505615278,0.010057847844559967,0.0879792452602487,0.004994677616828469,0.9581342434584756,0.008449035384881873,0.5779631298972749,0.4418986733351265,9.0,2.0954641970567676,2.1793818279388515,0.13598013715362503,0.08823650338733921,0.004714372167420229,0.963367463026166,0.030993962122492752,0.564818868933818,0.44838275301595665,10.0
8,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,0.6697284907921645,0.711520357009535,0.058145326167970524,0.08865348535479578,0.005209343748236635,0.9631399317406143,0.019019026932743772,0.5523373188441688,0.3756200344664924,11.0,11.547778464417211,12.297177296268234,0.40507843494201184,0.09211732788617343,0.007491590274299866,0.9478953356086461,0.10717005727812268,0.610206143696322,0.4782073513573859,9.0,13.51953698659178,12.554658488950063,-0.44358193893553566,0.09242990195628155,0.008736280236331577,0.9164960182025028,0.058674605685776655,0.8121338497657232,0.31094299407166004,1.0,2.0551874579693394,1.812166511117241,-0.1394457181193426,0.09170174628279482,0.01001444110565456,0.9274175199089874,0.037110899472927505,0.774346452168917,0.31488904830144954,1.0,0.1456926356805797,0.09671536107562659,-0.015153305043539261,0.08896915143778307,0.006555647606298684,0.9558589306029579,0.011762441985884888,0.5258269026934392,0.36674011196710393,13.0,1.148926118823057,1.3286315480533533,0.08763633653033913,0.08760277435025979,0.005484464859474142,0.9613196814562001,0.031490379505424784,0.5473139902326918,0.5153083806444801,11.0
9,420,251,268,0.005008189302293357,0.0,0.10101831059515158,-0.010607407164195061,0.08809114710901113,2.329569905524822,2.662973569031485,0.14660722628462372,0.08850700888881939,0.005164578114091721,0.9599544937428897,0.030813796567524074,0.5358309641502144,0.3303297244047602,9.0,11.420819211582295,12.102356847494669,0.40350949167785316,0.09234185956814565,0.007834627819246298,0.948122866894198,0.10473132155803594,0.5904753885625416,0.45017699144588447,9.0,10.733534920722418,9.966059501127218,-0.3844032640263689,0.0910415587784372,0.009638363939531927,0.9164960182025029,0.05401311111399537,0.8059663790626951,0.2669198998657706,1.0,1.8120266471132551,1.6266798283269168,-0.1283786941473515,0.09215194255956917,0.008256619021260566,0.9376564277588167,0.03759254252531404,0.723216673765961,0.3151538921578085,2.0,0.7246395786143346,0.5757182715136548,0.0619533816925462,0.08863464606609543,0.0065747198729338135,0.955858930602958,0.018928723113793892,0.5536944397666149,0.4078351634266586,9.0,5.6960095387356295,6.250722249586587,0.26677733102390255,0.09122350000061023,0.006531009832181263,0.9485779294653014,0.06936427537033,0.5879325203815788,0.4296297176670857,10.0
