Generator,log p_value
HI-VAE_weibull,1.7765494072464387
HI-VAE_weibull,0.6452956557909799
HI-VAE_weibull,1.1348182994046456
HI-VAE_weibull,1.3178411707641122
HI-VAE_weibull,1.830117271874973
HI-VAE_weibull,0.8472187982151242
HI-VAE_weibull,1.0942567139273787
HI-VAE_weibull,0.7158776984463772
HI-VAE_weibull,0.08993975701708867
HI-VAE_weibull,0.5483414127638411
HI-VAE_weibull,0.21933200671854722
HI-VAE_weibull,0.39130545119905236
HI-VAE_weibull,0.4621471295568741
HI-VAE_weibull,0.00044574563731932106
HI-VAE_weibull,0.5480637767720745
HI-VAE_weibull,0.8675124485070801
HI-VAE_weibull,0.09367600059271317
HI-VAE_weibull,0.04634545957824229
HI-VAE_weibull,1.4099275899778247
HI-VAE_weibull,1.0471147408746866
HI-VAE_weibull,2.4775076469640793
HI-VAE_weibull,0.1172840762314197
HI-VAE_weibull,2.5266377723571045
HI-VAE_weibull,0.8462581074343115
HI-VAE_weibull,0.21295393149160277
HI-VAE_weibull,1.6766641878749453
HI-VAE_weibull,0.5439450032853326
HI-VAE_weibull,0.28210324341861764
HI-VAE_weibull,0.358328198232295
HI-VAE_weibull,0.6038493930473001
HI-VAE_weibull,0.24704191398474548
HI-VAE_weibull,0.6829646911407793
HI-VAE_weibull,0.11041136292645427
HI-VAE_weibull,0.34242052256379846
HI-VAE_weibull,0.23402197046420495
HI-VAE_weibull,0.10139413853493519
HI-VAE_weibull,0.8700018523339753
HI-VAE_weibull,0.558987383746052
HI-VAE_weibull,0.11703716430129249
HI-VAE_weibull,0.13149780169669248
HI-VAE_weibull,0.8677806103892666
HI-VAE_weibull,0.36890412926266386
HI-VAE_weibull,0.7652527099446866
HI-VAE_weibull,1.4359528179711258
HI-VAE_weibull,0.07263179224545022
HI-VAE_weibull,0.9193280838669236
HI-VAE_weibull,0.048385093110367816
HI-VAE_weibull,0.2342416402084042
HI-VAE_weibull,0.8560711368529614
HI-VAE_weibull,0.10174892530717343
HI-VAE_weibull,0.19298552887507314
HI-VAE_weibull,0.48654252918404084
HI-VAE_weibull,0.9521024052526321
HI-VAE_weibull,0.24380166920691249
HI-VAE_weibull,0.20587695987414883
HI-VAE_weibull,0.08771271549766792
HI-VAE_weibull,0.5085426984733916
HI-VAE_weibull,0.5981313506774731
HI-VAE_weibull,1.906173179032157
HI-VAE_weibull,0.6264384256743565
HI-VAE_weibull,0.01921584417108948
HI-VAE_weibull,1.5269745563424293
HI-VAE_weibull,0.00511961213620403
HI-VAE_weibull,1.5710260581444702
HI-VAE_weibull,1.8973409500039673
HI-VAE_weibull,1.5369712449993924
HI-VAE_weibull,0.29576016109032666
HI-VAE_weibull,1.0165199791815254
HI-VAE_weibull,0.4163751577562399
HI-VAE_weibull,1.8645242043562313
HI-VAE_weibull,0.5133083295125243
HI-VAE_weibull,0.2341460933903404
HI-VAE_weibull,0.5699327252501404
HI-VAE_weibull,0.012412105456058108
HI-VAE_weibull,0.8096254246872419
HI-VAE_weibull,0.14680470396069137
HI-VAE_weibull,0.004653646241961926
HI-VAE_weibull,0.2329964939910285
HI-VAE_weibull,1.9313442485762595
HI-VAE_weibull,0.14203304557412572
HI-VAE_weibull,1.6440119538578992
HI-VAE_weibull,0.1672956768006996
HI-VAE_weibull,0.1592895920148958
HI-VAE_weibull,0.5849733814442861
HI-VAE_weibull,0.3527668129714372
HI-VAE_weibull,1.0506870265366355
HI-VAE_weibull,1.5861238173440932
HI-VAE_weibull,0.34148745612011994
HI-VAE_weibull,0.2816835528443913
HI-VAE_weibull,0.9362514113125749
HI-VAE_weibull,0.6488783430506623
HI-VAE_weibull,1.4833713678323084
HI-VAE_weibull,0.9523283753842464
HI-VAE_weibull,0.8576597835906516
HI-VAE_weibull,0.4627645362826564
HI-VAE_weibull,0.17523903327557364
HI-VAE_weibull,0.4925244506995801
HI-VAE_weibull,0.08596738548812517
HI-VAE_weibull,0.6797962259717542
HI-VAE_weibull,0.7608242276335129
HI-VAE_weibull,0.016341246961970278
HI-VAE_weibull,0.7785916150588391
HI-VAE_weibull,1.1176398981007085
HI-VAE_weibull,2.2872056044643156
HI-VAE_weibull,0.9534415022814484
HI-VAE_weibull,0.531465523041332
HI-VAE_weibull,0.27904322517047164
HI-VAE_weibull,0.30975346698104034
HI-VAE_weibull,0.6034505962664951
HI-VAE_weibull,0.808396724569968
HI-VAE_weibull,0.36453508674591983
HI-VAE_weibull,0.2233577202878492
HI-VAE_weibull,0.38037573908056177
HI-VAE_weibull,1.1072664680353257
HI-VAE_weibull,0.23987462919967492
HI-VAE_weibull,1.7626953362336952
HI-VAE_weibull,0.04727312608407775
HI-VAE_weibull,0.07932428575406847
HI-VAE_weibull,0.26413306007968346
HI-VAE_weibull,1.7866070626714559
HI-VAE_weibull,0.3790327817362994
HI-VAE_weibull,0.6043566371313983
HI-VAE_weibull,0.27467121780932713
HI-VAE_weibull,0.048820349980324314
HI-VAE_weibull,0.08340401607704279
HI-VAE_weibull,2.407088658678221
HI-VAE_weibull,0.2998405026858797
HI-VAE_weibull,0.816412386914976
HI-VAE_weibull,0.8633732045889688
HI-VAE_weibull,0.43685872938363013
HI-VAE_weibull,1.0114473181736443
HI-VAE_weibull,0.6916741148814101
HI-VAE_weibull,1.3534264772091265
HI-VAE_weibull,0.48560954801177225
HI-VAE_weibull,0.27099595715156277
HI-VAE_weibull,0.2373570026572943
HI-VAE_weibull,1.8073584676853123
HI-VAE_weibull,0.12353307755147196
HI-VAE_weibull,0.043272670163710274
HI-VAE_weibull,0.5053673908276051
HI-VAE_weibull,0.2617407164534876
HI-VAE_weibull,0.5065856697631037
HI-VAE_weibull,0.5760987992273241
HI-VAE_weibull,0.5499020232877164
HI-VAE_weibull,0.19842100509408234
HI-VAE_weibull,0.3263448509233481
HI-VAE_weibull,1.3716204948418533
HI-VAE_weibull,0.7546829056501233
HI-VAE_weibull,3.406494729563777
HI-VAE_weibull,0.37635931537992046
HI-VAE_weibull,2.3469241444871694
HI-VAE_weibull,0.49023437220668525
HI-VAE_weibull,0.5103018906052834
HI-VAE_weibull,1.013984742310172
HI-VAE_weibull,0.08573732621147177
HI-VAE_weibull,0.7417211315325863
HI-VAE_weibull,0.48884744022764204
HI-VAE_weibull,0.1702886015295785
HI-VAE_weibull,0.10755721974087482
HI-VAE_weibull,1.6603470335200998
HI-VAE_weibull,1.3437656212714282
HI-VAE_weibull,2.01559132999046
HI-VAE_weibull,0.8358122158095714
HI-VAE_weibull,0.31850334414829906
HI-VAE_weibull,1.8124993686331643
HI-VAE_weibull,0.886818217465657
HI-VAE_weibull,0.6059098577458797
HI-VAE_weibull,0.10791147184785017
HI-VAE_weibull,0.05145002004273097
HI-VAE_weibull,0.5745871506113839
HI-VAE_weibull,0.6834042376344714
HI-VAE_weibull,0.04383418254763621
HI-VAE_weibull,0.17801245885403627
HI-VAE_weibull,0.2178488831782473
HI-VAE_weibull,0.40228874073148563
HI-VAE_weibull,0.12058373772064625
HI-VAE_weibull,0.6799485116370022
HI-VAE_weibull,0.2400399217598436
HI-VAE_weibull,0.686778799693729
HI-VAE_weibull,1.9124263917982092
HI-VAE_weibull,0.7282880955635471
HI-VAE_weibull,0.7164081719610096
HI-VAE_weibull,0.17792144800594883
HI-VAE_weibull,0.033065717948968606
HI-VAE_weibull,0.2873486517573479
HI-VAE_weibull,0.017009155948264958
HI-VAE_weibull,0.23368064173606226
HI-VAE_weibull,0.8035385082976787
HI-VAE_weibull,0.003994034098139153
HI-VAE_weibull,0.16090490109659192
HI-VAE_weibull,1.6068383902699497
HI-VAE_weibull,0.7545951607769178
HI-VAE_weibull,0.028642902680571732
HI-VAE_weibull,0.7009810770861222
HI-VAE_weibull,1.0624724855161278
HI-VAE_weibull,0.6306459385547737
HI-VAE_weibull,2.9267316711697653
HI-VAE_weibull,0.17630207961934147
HI-VAE_weibull,1.8488178255646803
HI-VAE_weibull,0.2338572490886173
HI-VAE_piecewise,0.33401637489651115
HI-VAE_piecewise,1.0172107178679595
HI-VAE_piecewise,1.06390473161812
HI-VAE_piecewise,1.0313802257164275
HI-VAE_piecewise,0.018638410242335066
HI-VAE_piecewise,0.2853628130249899
HI-VAE_piecewise,0.3975208682757072
HI-VAE_piecewise,0.21002927677857441
HI-VAE_piecewise,0.32430220532095955
HI-VAE_piecewise,0.3153200073323813
HI-VAE_piecewise,0.2449571774744137
HI-VAE_piecewise,0.013108951141874405
HI-VAE_piecewise,0.12443793111811417
HI-VAE_piecewise,0.7744711952400616
HI-VAE_piecewise,0.01676333782823719
HI-VAE_piecewise,0.20107817813919474
HI-VAE_piecewise,2.266740414407875
HI-VAE_piecewise,0.29551339885228295
HI-VAE_piecewise,0.551323560537814
